,UTC time,carbon_intensity,carbon_from_src_forecasts,avg_wind_production_forecast,avg_nuclear_production_forecast,avg_unknown_production_forecast,avg_hydro_production_forecast
739,2021-07-31 19:00:00,34.6,36.89,1598,4474.628,1001.66785,8537.339
740,2021-07-31 20:00:00,34.15,36.92,1814,4469.475,988.8096,8128.802
741,2021-07-31 21:00:00,33.96,37.69,2013,4455.16,973.4872,7411.6094
742,2021-07-31 22:00:00,34.17,39.57,1994,4470.093,955.728,6467.4756
743,2021-07-31 23:00:00,33.97,41.19,2122,4461.1577,939.01953,5585.5645
744,2021-08-01 00:00:00,35.04,37.62,2268,4492.4326,883.43097,5857.616
745,2021-08-01 01:00:00,34.46,37.11,2397,4503.919,878.8365,5838.239
746,2021-08-01 02:00:00,35.0,36.48,2521,4503.067,878.6883,5945.3267
747,2021-08-01 03:00:00,34.85,35.34,2563,4511.1655,871.09564,6229.1016
748,2021-08-01 04:00:00,34.62,34.51,2550,4522.2607,877.73834,6676.555
749,2021-08-01 05:00:00,34.86,34.05,2614,4525.6494,908.238,7287.322
750,2021-08-01 06:00:00,34.18,33.42,2731,4520.442,922.16797,7690.283
751,2021-08-01 07:00:00,33.33,32.98,2838,4520.764,948.7601,8234.854
752,2021-08-01 08:00:00,33.34,33.14,2945,4529.582,967.4535,8341.505
753,2021-08-01 09:00:00,33.48,33.54,3054,4528.851,982.0984,8269.952
754,2021-08-01 10:00:00,33.81,33.69,3133,4514.838,994.952,8336.864
755,2021-08-01 11:00:00,35.19,33.6,3166,4516.174,991.49554,8291.613
756,2021-08-01 12:00:00,35.51,33.91,3159,4526.815,990.7795,8121.6924
757,2021-08-01 13:00:00,36.0,33.9,3050,4529.378,990.61774,8231.344
758,2021-08-01 14:00:00,37.66,33.32,2876,4519.6187,980.8735,8551.83
759,2021-08-01 15:00:00,36.75,32.94,2646,4526.6763,978.8304,8936.817
760,2021-08-01 16:00:00,35.83,32.58,2337,4537.1006,972.94763,9326.048
761,2021-08-01 17:00:00,35.16,32.93,2072,4530.607,976.9184,9479.848
762,2021-08-01 18:00:00,35.25,32.82,1976,4542.19,971.3169,9528.511
763,2021-08-01 19:00:00,35.17,32.46,2049,4542.847,961.2241,9476.016
764,2021-08-01 20:00:00,34.96,31.93,2205,4538.4966,945.60846,9338.288
765,2021-08-01 21:00:00,34.78,31.88,2368,4527.214,925.9797,8880.466
766,2021-08-01 22:00:00,34.98,31.72,2559,4537.573,903.44147,8375.101
767,2021-08-01 23:00:00,33.58,31.8,2637,4531.165,882.4371,7904.0225
768,2021-08-02 00:00:00,33.15,37.11,2675,4501.8853,880.17554,5582.223
769,2021-08-02 01:00:00,32.85,37.02,2692,4513.4663,874.5597,5505.3105
770,2021-08-02 02:00:00,33.31,36.9,2706,4512.409,873.3881,5516.525
771,2021-08-02 03:00:00,32.55,36.3,2602,4520.4985,864.5283,5706.412
772,2021-08-02 04:00:00,32.45,36.43,2390,4531.631,872.9246,5985.248
773,2021-08-02 05:00:00,32.01,36.79,2204,4535.2153,906.8958,6529.8647
774,2021-08-02 06:00:00,31.87,36.25,2115,4529.9595,924.9378,7100.432
775,2021-08-02 07:00:00,32.19,35.76,2087,4530.104,954.52246,7778.045
776,2021-08-02 08:00:00,32.88,35.93,2089,4538.6104,976.9046,8031.212
777,2021-08-02 09:00:00,32.33,36.25,2112,4538.28,993.9207,8122.7437
778,2021-08-02 10:00:00,32.68,36.65,2144,4524.1104,1008.13434,8141.5977
779,2021-08-02 11:00:00,33.09,36.61,2177,4525.361,1003.2254,8051.5483
780,2021-08-02 12:00:00,33.19,36.81,2197,4536.158,1000.3073,7890.2856
781,2021-08-02 13:00:00,33.04,36.83,2155,4538.4243,999.0106,7904.02
782,2021-08-02 14:00:00,32.86,36.35,2090,4528.561,988.30176,8025.0103
783,2021-08-02 15:00:00,32.84,36.09,1980,4535.6465,985.8553,8205.012
784,2021-08-02 16:00:00,32.43,35.86,1798,4546.336,982.5732,8427.927
785,2021-08-02 17:00:00,32.86,36.11,1648,4539.583,986.63745,8534.519
786,2021-08-02 18:00:00,32.0,36.0,1644,4551.43,981.38696,8497.989
787,2021-08-02 19:00:00,31.7,35.56,1821,4552.0024,970.8812,8356.729
788,2021-08-02 20:00:00,31.43,34.56,2116,4547.566,953.87823,8253.093
789,2021-08-02 21:00:00,31.78,34.04,2382,4535.9053,930.6473,7870.8486
790,2021-08-02 22:00:00,32.69,33.57,2551,4546.72,903.9149,7481.436
791,2021-08-02 23:00:00,33.57,33.23,2745,4539.8535,878.6638,7040.377
792,2021-08-03 00:00:00,33.83,33.67,2859,4445.6577,828.46155,6016.2515
793,2021-08-03 01:00:00,33.43,34.19,2878,4459.451,822.6899,5674.961
794,2021-08-03 02:00:00,33.63,34.62,2856,4457.841,825.232,5567.3335
795,2021-08-03 03:00:00,32.39,33.98,2665,4465.3574,819.401,5916.3716
796,2021-08-03 04:00:00,30.39,33.57,2278,4477.3345,825.785,6562.109
797,2021-08-03 05:00:00,29.21,33.51,1898,4483.2773,851.6312,7378.4526
798,2021-08-03 06:00:00,29.53,32.48,1715,4478.0117,861.41486,8196.624
799,2021-08-03 07:00:00,30.69,31.72,1694,4475.1226,884.07495,8972.241
800,2021-08-03 08:00:00,31.63,31.67,1718,4481.0493,897.9502,9207.878
801,2021-08-03 09:00:00,31.92,32.3,1738,4480.8047,909.98846,9071.716
802,2021-08-03 10:00:00,32.44,32.88,1758,4464.023,919.2899,8934.051
803,2021-08-03 11:00:00,32.46,33.22,1781,4467.512,915.9332,8689.076
804,2021-08-03 12:00:00,32.51,33.78,1819,4477.863,918.7123,8421.189
805,2021-08-03 13:00:00,33.08,33.88,1840,4478.181,921.4706,8400.719
806,2021-08-03 14:00:00,33.64,33.34,1828,4468.541,913.42035,8544.293
807,2021-08-03 15:00:00,33.27,33.11,1720,4472.9155,914.55255,8775.511
808,2021-08-03 16:00:00,32.96,32.84,1529,4487.309,909.23895,8995.696
809,2021-08-03 17:00:00,32.73,33.11,1329,4479.1,913.2535,9137.9
810,2021-08-03 18:00:00,32.16,33.14,1256,4485.145,907.34607,9094.393
811,2021-08-03 19:00:00,31.35,33.02,1342,4490.1387,897.47955,8896.692
812,2021-08-03 20:00:00,31.19,32.98,1504,4484.925,884.60974,8550.693
813,2021-08-03 21:00:00,31.14,33.54,1640,4470.848,868.11,7905.6416
814,2021-08-03 22:00:00,32.23,34.29,1743,4485.477,849.6418,7168.845
815,2021-08-03 23:00:00,34.29,35.68,1717,4476.808,833.841,6408.7354
816,2021-08-04 00:00:00,34.13,35.07,1633,4444.857,811.4115,6412.901
817,2021-08-04 01:00:00,34.82,35.66,1528,4458.621,806.21027,6207.6455
818,2021-08-04 02:00:00,35.3,36.32,1408,4456.9995,807.7136,6114.951
819,2021-08-04 03:00:00,35.42,35.45,1198,4464.518,801.729,6539.265
820,2021-08-04 04:00:00,33.5,34.56,925,4476.4844,807.98016,7233.0566
821,2021-08-04 05:00:00,32.97,34.18,733,4482.403,834.8712,7993.345
822,2021-08-04 06:00:00,34.22,32.99,704,4477.1333,846.09,8720.934
823,2021-08-04 07:00:00,35.88,32.26,787,4474.289,869.85034,9372.675
824,2021-08-04 08:00:00,36.72,32.22,901,4480.2417,885.3369,9532.19
825,2021-08-04 09:00:00,37.09,32.71,971,4480.0234,897.86694,9436.148
826,2021-08-04 10:00:00,37.2,33.51,986,4463.2744,908.1044,9223.554
827,2021-08-04 11:00:00,37.04,33.86,975,4466.723,904.9666,9019.221
828,2021-08-04 12:00:00,37.91,34.49,952,4477.0923,906.8324,8783.689
829,2021-08-04 13:00:00,37.15,34.65,887,4477.421,908.3696,8801.27
830,2021-08-04 14:00:00,36.71,34.54,802,4467.7812,899.86053,8812.422
831,2021-08-04 15:00:00,36.53,34.32,692,4472.197,900.51294,9022.884
832,2021-08-04 16:00:00,36.01,34.21,567,4486.549,894.9539,9091.984
833,2021-08-04 17:00:00,35.9,34.47,482,4478.338,899.5199,9143.257
834,2021-08-04 18:00:00,35.46,34.12,475,4484.517,893.8963,9212.665
835,2021-08-04 19:00:00,34.77,34.14,543,4489.4272,884.2606,8978.079
836,2021-08-04 20:00:00,34.37,34.38,623,4484.231,870.7813,8587.306
837,2021-08-04 21:00:00,34.26,35.21,658,4470.1685,853.6766,7957.801
838,2021-08-04 22:00:00,33.97,35.81,811,4484.7734,833.9785,7262.6133
839,2021-08-04 23:00:00,37.24,37.11,812,4476.106,816.3945,6544.587
840,2021-08-05 00:00:00,37.66,37.66,780,4431.3545,866.1354,7147.161
841,2021-08-05 01:00:00,37.79,37.86,701,4445.1377,858.2163,7028.146
842,2021-08-05 02:00:00,37.72,38.13,624,4443.412,859.2672,7031.998
843,2021-08-05 03:00:00,37.26,36.81,544,4450.938,852.37146,7467.7686
844,2021-08-05 04:00:00,36.16,35.53,472,4462.8994,858.0932,8093.9434
845,2021-08-05 05:00:00,33.51,35.28,422,4468.824,885.8031,8661.439
846,2021-08-05 06:00:00,33.59,34.66,425,4463.562,897.5476,9104.818
847,2021-08-05 07:00:00,34.61,34.36,532,4460.7983,923.84924,9544.491
848,2021-08-05 08:00:00,35.43,34.66,702,4466.7905,940.99634,9499.154
849,2021-08-05 09:00:00,35.76,35.12,866,4466.597,956.07635,9363.657
850,2021-08-05 10:00:00,36.11,35.65,1021,4449.893,967.5519,9166.641
851,2021-08-05 11:00:00,35.87,35.78,1122,4453.322,964.58563,8959.764
852,2021-08-05 12:00:00,36.39,36.24,1164,4463.7085,966.5725,8740.266
853,2021-08-05 13:00:00,35.05,36.23,1179,4464.0337,968.607,8760.206
854,2021-08-05 14:00:00,34.76,35.98,1152,4454.511,959.3364,8765.775
855,2021-08-05 15:00:00,34.14,35.82,1072,4458.937,959.12946,8908.235
856,2021-08-05 16:00:00,33.68,35.42,1010,4473.2295,952.33435,9023.554
857,2021-08-05 17:00:00,33.19,35.47,1037,4464.9766,956.29755,9045.12
858,2021-08-05 18:00:00,32.21,34.74,1250,4471.428,950.46277,9058.618
859,2021-08-05 19:00:00,31.54,34.04,1658,4476.2183,940.3694,8811.791
860,2021-08-05 20:00:00,31.08,33.6,2085,4471.093,926.4523,8370.666
861,2021-08-05 21:00:00,30.68,34.01,2248,4457.033,908.77264,7749.85
862,2021-08-05 22:00:00,31.98,34.92,2167,4471.647,888.9297,7111.648
863,2021-08-05 23:00:00,33.65,36.04,2070,4462.9985,871.38983,6498.0312
864,2021-08-06 00:00:00,34.12,35.46,1964,4431.8687,848.72504,6516.2915
865,2021-08-06 01:00:00,34.81,35.8,1866,4445.664,842.1804,6373.871
866,2021-08-06 02:00:00,34.97,36.13,1802,4443.992,843.5324,6333.993
867,2021-08-06 03:00:00,35.14,35.02,1700,4451.5376,837.2524,6759.716
868,2021-08-06 04:00:00,33.52,34.19,1494,4463.4976,842.6821,7373.5747
869,2021-08-06 05:00:00,32.05,34.23,1240,4469.3965,869.3729,8025.9614
870,2021-08-06 06:00:00,31.9,33.61,1198,4464.1567,880.001,8510.828
871,2021-08-06 07:00:00,32.89,32.95,1432,4461.397,904.759,8992.478
872,2021-08-06 08:00:00,33.37,32.82,1737,4467.4434,920.53973,9004.043
873,2021-08-06 09:00:00,33.54,33.28,1972,4467.1196,934.1684,8767.569
874,2021-08-06 10:00:00,33.22,33.63,2102,4450.4336,945.0281,8658.834
875,2021-08-06 11:00:00,33.55,34.0,2174,4453.9155,942.4387,8366.055
876,2021-08-06 12:00:00,33.44,34.47,2195,4464.2476,944.82666,8156.837
877,2021-08-06 13:00:00,33.83,34.52,2207,4464.644,946.8153,8151.7524
878,2021-08-06 14:00:00,32.92,33.99,2238,4455.153,937.9797,8234.496
879,2021-08-06 15:00:00,32.36,33.72,2210,4459.5435,938.0092,8389.725
880,2021-08-06 16:00:00,31.63,33.27,2129,4473.7896,930.83844,8552.31
881,2021-08-06 17:00:00,31.39,33.35,2065,4465.616,934.99536,8653.708
882,2021-08-06 18:00:00,30.73,33.12,2152,4471.875,929.1465,8577.16
883,2021-08-06 19:00:00,31.53,32.88,2319,4476.759,919.3284,8362.8
884,2021-08-06 20:00:00,31.82,33.16,2401,4471.6304,905.80597,7929.316
885,2021-08-06 21:00:00,32.93,34.08,2363,4457.6597,889.1938,7294.468
886,2021-08-06 22:00:00,34.5,35.27,2291,4472.1543,870.3659,6555.6904
887,2021-08-06 23:00:00,36.9,36.7,2180,4463.6294,853.7182,5878.4688
888,2021-08-07 00:00:00,38.05,39.03,2091,4418.65,852.6977,5198.6494
889,2021-08-07 01:00:00,38.68,39.54,2006,4432.4707,846.2525,5022.1777
890,2021-08-07 02:00:00,39.73,39.94,1934,4430.6763,848.09094,4998.298
891,2021-08-07 03:00:00,40.3,38.17,1824,4438.2314,841.7641,5577.153
892,2021-08-07 04:00:00,40.77,36.6,1651,4450.1875,847.40015,6365.0044
893,2021-08-07 05:00:00,39.27,35.88,1401,4456.105,873.55634,7269.4673
894,2021-08-07 06:00:00,37.69,34.65,1358,4450.8696,883.59064,7971.214
895,2021-08-07 07:00:00,37.67,33.28,1721,4448.186,907.4434,8603.082
896,2021-08-07 08:00:00,37.08,32.44,2319,4454.2563,922.3293,8653.284
897,2021-08-07 09:00:00,37.16,32.46,2833,4453.9834,935.384,8348.08
898,2021-08-07 10:00:00,37.05,32.5,3147,4437.339,945.5553,8201.433
899,2021-08-07 11:00:00,36.97,32.76,3315,4440.7905,942.57776,7846.073
900,2021-08-07 12:00:00,36.68,33.07,3355,4451.153,945.1092,7679.4814
901,2021-08-07 13:00:00,36.26,33.09,3336,4451.5293,947.5661,7731.2173
902,2021-08-07 14:00:00,35.44,32.72,3242,4442.154,939.1266,7880.938
903,2021-08-07 15:00:00,35.43,32.6,3059,4446.5615,939.55945,8127.8804
904,2021-08-07 16:00:00,34.77,32.38,2854,4460.756,933.2174,8326.139
905,2021-08-07 17:00:00,33.78,32.48,2747,4452.5234,937.2516,8453.674
906,2021-08-07 18:00:00,33.57,32.46,2789,4459.0913,931.44305,8319.566
907,2021-08-07 19:00:00,34.6,32.6,2891,4463.8394,921.6321,7977.0635
908,2021-08-07 20:00:00,34.09,33.25,2980,4458.7793,908.4805,7364.8936
909,2021-08-07 21:00:00,34.51,34.46,3023,4444.79,892.0228,6526.2466
910,2021-08-07 22:00:00,35.09,35.46,3273,4459.3164,873.5502,5558.6396
911,2021-08-07 23:00:00,38.38,37.13,3276,4450.7847,857.47034,4694.09
912,2021-08-08 00:00:00,40.55,42.2,3325,4483.824,809.07227,2407.1987
913,2021-08-08 01:00:00,41.57,41.84,3394,4495.34,806.1284,2384.1475
914,2021-08-08 02:00:00,42.46,41.85,3432,4494.557,808.6198,2374.5935
915,2021-08-08 03:00:00,43.13,40.3,3414,4502.7046,802.5548,2730.9668
916,2021-08-08 04:00:00,42.46,38.84,3298,4513.7896,811.0367,3382.9553
917,2021-08-08 05:00:00,43.89,37.73,3266,4517.1055,839.49634,4172.571
918,2021-08-08 06:00:00,44.23,36.05,3385,4511.9565,851.52924,4833.049
919,2021-08-08 07:00:00,44.6,35.13,3555,4512.357,874.0534,5365.286
920,2021-08-08 08:00:00,44.23,34.79,3652,4521.3486,888.9118,5628.719
921,2021-08-08 09:00:00,43.02,35.3,3622,4520.3125,900.5504,5626.792
922,2021-08-08 10:00:00,43.34,35.47,3592,4506.3823,910.5271,5752.937
923,2021-08-08 11:00:00,43.85,36.45,3520,4507.8306,906.3171,5361.742
924,2021-08-08 12:00:00,43.84,37.13,3314,4518.349,907.2495,5311.999
925,2021-08-08 13:00:00,44.89,37.55,3046,4521.0923,908.56573,5437.307
926,2021-08-08 14:00:00,45.52,37.41,2771,4511.486,899.978,5650.8184
927,2021-08-08 15:00:00,46.02,36.85,2504,4518.472,900.10565,6123.109
928,2021-08-08 16:00:00,42.64,36.32,2286,4528.732,896.54456,6481.2466
929,2021-08-08 17:00:00,38.34,35.75,2172,4522.408,900.1675,6882.269
930,2021-08-08 18:00:00,34.03,35.87,2137,4533.724,894.14404,6768.5117
931,2021-08-08 19:00:00,33.15,35.87,2121,4534.515,883.9782,6631.3833
932,2021-08-08 20:00:00,32.0,36.36,2108,4530.214,869.83875,6246.9473
933,2021-08-08 21:00:00,31.78,37.13,2014,4519.162,850.95197,5794.006
934,2021-08-08 22:00:00,33.52,38.71,1603,4529.2246,829.6016,5361.7334
935,2021-08-08 23:00:00,40.84,39.96,1526,4523.142,810.84674,4807.783
936,2021-08-09 00:00:00,43.0,43.2,1456,4478.436,811.212,4051.6687
937,2021-08-09 01:00:00,43.81,44.21,1394,4489.937,808.4798,3822.0698
938,2021-08-09 02:00:00,44.56,44.56,1318,4489.2334,809.1766,3824.9712
939,2021-08-09 03:00:00,44.73,42.65,1243,4497.401,802.5121,4276.0513
940,2021-08-09 04:00:00,38.38,40.5,1167,4508.4727,810.76013,5024.5967
941,2021-08-09 05:00:00,32.29,38.94,1162,4511.71,841.95465,5916.4067
942,2021-08-09 06:00:00,32.04,36.93,1249,4506.5947,856.7112,6727.9805
943,2021-08-09 07:00:00,32.61,35.45,1408,4507.07,882.6554,7519.2246
944,2021-08-09 08:00:00,32.29,35.21,1559,4516.2065,901.22363,7741.9404
945,2021-08-09 09:00:00,32.75,35.46,1659,4514.956,915.34015,7753.638
946,2021-08-09 10:00:00,33.05,35.54,1731,4501.0967,928.2145,7855.7495
947,2021-08-09 11:00:00,34.22,35.93,1782,4502.6064,924.9469,7594.423
948,2021-08-09 12:00:00,33.97,36.37,1820,4513.0405,924.5606,7357.765
949,2021-08-09 13:00:00,33.19,35.63,1842,4515.927,923.8459,7627.937
950,2021-08-09 14:00:00,33.35,34.94,1806,4506.402,913.532,7805.9785
951,2021-08-09 15:00:00,33.03,34.03,1724,4513.356,911.4944,8251.116
952,2021-08-09 16:00:00,32.0,33.23,1589,4523.486,905.6661,8654.44
953,2021-08-09 17:00:00,32.08,32.63,1483,4517.2925,909.3228,9112.423
954,2021-08-09 18:00:00,31.23,32.56,1475,4528.4434,903.2354,9044.325
955,2021-08-09 19:00:00,30.57,32.25,1526,4529.303,892.979,8971.214
956,2021-08-09 20:00:00,30.34,32.51,1594,4525.042,877.18604,8519.836
957,2021-08-09 21:00:00,30.02,33.35,1609,4514.1724,856.8266,7791.6104
958,2021-08-09 22:00:00,29.71,34.33,1479,4524.008,833.2831,7121.465
959,2021-08-09 23:00:00,31.28,35.98,1388,4518.162,811.59674,6253.925
960,2021-08-10 00:00:00,31.51,35.08,1279,4407.6997,797.97906,6594.194
961,2021-08-10 01:00:00,31.78,35.85,1157,4421.6274,793.11554,6350.384
962,2021-08-10 02:00:00,31.87,36.85,1035,4419.7593,795.83136,6168.041
963,2021-08-10 03:00:00,31.55,35.82,901,4427.396,790.24396,6568.388
964,2021-08-10 04:00:00,30.82,34.54,754,4439.3545,797.9406,7292.778
965,2021-08-10 05:00:00,29.84,33.98,631,4445.2817,825.5987,8067.984
966,2021-08-10 06:00:00,30.47,32.51,572,4440.109,837.0143,8955.263
967,2021-08-10 07:00:00,31.26,31.6,603,4437.4756,860.8325,9761.949
968,2021-08-10 08:00:00,32.3,31.67,667,4443.634,876.0557,9920.756
969,2021-08-10 09:00:00,32.98,32.15,733,4443.1704,889.1065,9834.209
970,2021-08-10 10:00:00,34.29,33.32,809,4426.584,899.57574,9387.74
971,2021-08-10 11:00:00,34.32,33.78,851,4430.1255,896.4557,9081.34
972,2021-08-10 12:00:00,34.47,34.53,868,4440.4165,898.9843,8760.936
973,2021-08-10 13:00:00,34.63,34.63,855,4440.881,900.8854,8762.856
974,2021-08-10 14:00:00,34.23,34.73,807,4431.7183,891.6506,8630.087
975,2021-08-10 15:00:00,33.75,34.35,737,4436.057,891.74207,8863.719
976,2021-08-10 16:00:00,33.03,33.85,667,4450.127,885.5882,9041.382
977,2021-08-10 17:00:00,32.67,33.78,632,4441.9775,888.97064,9167.047
978,2021-08-10 18:00:00,32.08,32.65,694,4448.4575,882.5182,9514.907
979,2021-08-10 19:00:00,32.09,32.29,840,4453.2764,872.2117,9365.153
980,2021-08-10 20:00:00,32.09,32.49,985,4448.262,858.53033,8904.294
981,2021-08-10 21:00:00,32.65,33.4,1030,4434.3896,840.691,8166.4985
982,2021-08-10 22:00:00,32.69,34.84,974,4448.7407,820.6776,7302.4985
983,2021-08-10 23:00:00,34.51,36.62,935,4440.416,803.49677,6437.253
984,2021-08-11 00:00:00,34.48,35.59,869,4438.878,813.26794,7019.1743
985,2021-08-11 01:00:00,35.04,35.82,849,4452.723,807.8785,6859.9556
986,2021-08-11 02:00:00,35.34,35.76,857,4451.1045,809.0492,6890.1904
987,2021-08-11 03:00:00,35.55,34.33,832,4458.7485,802.9312,7354.6475
988,2021-08-11 04:00:00,35.28,33.08,748,4470.6987,809.2113,8039.8564
989,2021-08-11 05:00:00,33.19,32.93,640,4476.5537,836.9754,8660.435
990,2021-08-11 06:00:00,33.08,32.53,575,4471.374,848.9322,9111.141
991,2021-08-11 07:00:00,33.35,32.37,605,4468.631,873.9265,9578.164
992,2021-08-11 08:00:00,34.06,32.83,681,4474.773,890.5417,9551.528
993,2021-08-11 09:00:00,34.75,33.47,773,4474.2173,904.13776,9382.563
994,2021-08-11 10:00:00,35.66,34.02,861,4457.594,915.3958,9235.936
995,2021-08-11 11:00:00,35.96,34.26,958,4461.1484,912.68756,8986.142
996,2021-08-11 12:00:00,35.67,34.64,1049,4471.3945,914.449,8743.979
997,2021-08-11 13:00:00,34.82,34.59,1101,4471.928,915.5524,8731.065
998,2021-08-11 14:00:00,34.42,34.09,1116,4462.5166,906.3232,8802.151
999,2021-08-11 15:00:00,34.15,33.92,1038,4466.885,906.16376,8949.458
1000,2021-08-11 16:00:00,33.92,33.45,914,4480.9873,899.4964,9169.454
1001,2021-08-11 17:00:00,33.9,33.55,829,4472.987,903.8027,9284.703
1002,2021-08-11 18:00:00,31.92,33.19,918,4478.944,897.9643,9263.043
1003,2021-08-11 19:00:00,31.72,32.74,1111,4483.9526,888.1602,9113.578
1004,2021-08-11 20:00:00,31.36,32.68,1317,4478.799,874.1677,8709.417
1005,2021-08-11 21:00:00,31.66,33.22,1444,4464.9985,856.59875,8059.6426
1006,2021-08-11 22:00:00,31.76,34.24,1375,4479.21,836.36035,7354.3687
1007,2021-08-11 23:00:00,34.27,35.13,1388,4470.919,818.1723,6714.395
1008,2021-08-12 00:00:00,33.32,35.39,1373,4438.346,830.765,6854.021
1009,2021-08-12 01:00:00,33.19,35.59,1335,4452.17,824.709,6711.4727
1010,2021-08-12 02:00:00,33.22,35.86,1302,4450.5474,826.2516,6668.1406
1011,2021-08-12 03:00:00,33.27,34.82,1159,4458.215,820.09375,7106.1543
1012,2021-08-12 04:00:00,33.33,33.92,936,4470.151,826.30066,7775.908
1013,2021-08-12 05:00:00,31.11,33.79,725,4475.9673,853.8892,8473.853
1014,2021-08-12 06:00:00,30.84,33.23,629,4470.798,865.31445,9008.8125
1015,2021-08-12 07:00:00,30.79,32.89,678,4468.1143,890.5159,9534.072
1016,2021-08-12 08:00:00,31.58,33.2,749,4474.3125,906.8699,9576.29
1017,2021-08-12 09:00:00,32.32,33.99,807,4473.729,920.94135,9377.26
1018,2021-08-12 10:00:00,32.49,34.57,871,4457.1606,932.31696,9245.384
1019,2021-08-12 11:00:00,33.13,34.92,939,4460.688,929.80945,8980.853
1020,2021-08-12 12:00:00,32.91,35.33,993,4470.932,932.1192,8774.6045
1021,2021-08-12 13:00:00,32.57,35.36,1004,4471.511,933.7612,8773.568
1022,2021-08-12 14:00:00,32.71,34.96,971,4462.1284,924.36115,8844.242
1023,2021-08-12 15:00:00,32.36,34.74,907,4466.5337,923.9387,8995.21
1024,2021-08-12 16:00:00,31.96,34.34,812,4480.553,916.5405,9137.336
1025,2021-08-12 17:00:00,31.57,34.52,723,4472.59,920.3372,9213.529
1026,2021-08-12 18:00:00,31.08,34.17,809,4478.6377,914.1934,9180.115
1027,2021-08-12 19:00:00,30.82,33.85,997,4483.5786,904.1443,8975.239
1028,2021-08-12 20:00:00,30.91,33.86,1206,4478.444,890.2209,8544.858
1029,2021-08-12 21:00:00,31.84,34.47,1332,4464.7017,872.8474,7890.1294
1030,2021-08-12 22:00:00,31.99,35.2,1475,4478.822,853.1812,7128.2607
1031,2021-08-12 23:00:00,32.82,36.29,1489,4470.5913,835.84863,6448.7285
1032,2021-08-13 00:00:00,32.93,34.48,1451,4421.476,806.8466,6777.5977
1033,2021-08-13 01:00:00,32.91,34.67,1387,4435.345,802.0005,6676.901
1034,2021-08-13 02:00:00,32.87,35.27,1302,4433.5566,804.96686,6584.3096
1035,2021-08-13 03:00:00,33.21,34.28,1177,4441.259,799.53784,6994.2534
1036,2021-08-13 04:00:00,32.77,33.38,1016,4453.1875,806.7657,7620.361
1037,2021-08-13 05:00:00,31.78,33.25,845,4459.022,833.0007,8267.569
1038,2021-08-13 06:00:00,31.93,32.66,756,4453.87,843.1883,8793.226
1039,2021-08-13 07:00:00,33.21,32.24,816,4451.297,865.4823,9305.059
1040,2021-08-13 08:00:00,33.65,32.44,955,4457.545,879.1772,9292.388
1041,2021-08-13 09:00:00,33.73,32.89,1132,4456.994,890.8165,9092.589
1042,2021-08-13 10:00:00,33.84,33.35,1298,4440.4956,899.8936,8875.351
1043,2021-08-13 11:00:00,34.37,33.56,1438,4443.9907,896.2493,8579.59
1044,2021-08-13 12:00:00,33.98,33.81,1548,4454.2637,898.90204,8387.218
1045,2021-08-13 13:00:00,33.49,33.8,1604,4454.838,901.3723,8374.562
1046,2021-08-13 14:00:00,33.17,33.49,1615,4445.6333,893.1949,8382.434
1047,2021-08-13 15:00:00,33.72,33.3,1569,4450.0605,894.3524,8529.673
1048,2021-08-13 16:00:00,33.66,33.05,1492,4463.9805,889.3183,8626.106
1049,2021-08-13 17:00:00,34.35,33.03,1513,4455.966,893.1808,8686.872
1050,2021-08-13 18:00:00,34.2,32.45,1667,4462.3994,887.10693,8701.067
1051,2021-08-13 19:00:00,33.5,32.12,1894,4467.167,877.0828,8462.901
1052,2021-08-13 20:00:00,33.72,32.21,2120,4462.1226,864.2084,7981.3564
1053,2021-08-13 21:00:00,32.85,32.8,2255,4448.3833,847.4017,7303.143
1054,2021-08-13 22:00:00,33.71,33.47,2428,4462.495,828.5314,6513.888
1055,2021-08-13 23:00:00,36.6,34.61,2423,4454.2944,812.43115,5807.672
1056,2021-08-14 00:00:00,36.24,36.41,2439,4419.0107,864.74475,5934.405
1057,2021-08-14 01:00:00,37.66,36.46,2476,4432.955,858.10547,5765.1255
1058,2021-08-14 02:00:00,37.76,37.08,2482,4431.134,858.7512,5545.164
1059,2021-08-14 03:00:00,38.27,35.95,2501,4438.869,852.25854,5839.705
1060,2021-08-14 04:00:00,37.79,34.55,2539,4450.8096,856.20166,6404.3887
1061,2021-08-14 05:00:00,35.8,33.67,2627,4456.6816,880.9542,7081.231
1062,2021-08-14 06:00:00,34.94,32.3,2793,4451.556,890.3273,7712.268
1063,2021-08-14 07:00:00,34.18,31.33,2967,4448.952,913.4399,8434.329
1064,2021-08-14 08:00:00,34.09,31.29,3158,4455.1914,927.9408,8509.127
1065,2021-08-14 09:00:00,35.2,31.75,3377,4454.568,939.6966,8248.33
1066,2021-08-14 10:00:00,38.73,31.84,3653,4438.055,948.9714,8098.069
1067,2021-08-14 11:00:00,41.56,31.94,3938,4441.614,945.7649,7701.1143
1068,2021-08-14 12:00:00,41.21,31.93,4090,4451.8535,947.6423,7577.108
1069,2021-08-14 13:00:00,41.13,32.07,4107,4452.436,949.84686,7523.3057
1070,2021-08-14 14:00:00,40.89,31.87,4054,4443.3066,942.6435,7566.1206
1071,2021-08-14 15:00:00,39.87,32.04,3937,4447.676,944.1984,7617.921
1072,2021-08-14 16:00:00,35.53,31.89,3787,4461.596,938.8785,7743.3037
