,UTC time,carbon_intensity,carbon_from_src_forecasts,avg_wind_production_forecast,avg_nuclear_production_forecast,avg_unknown_production_forecast,avg_hydro_production_forecast
24,2021-07-02 00:00:00,32.9,33.82,2259,5370.1816,923.53452,7146.78993
25,2021-07-02 01:00:00,33.51,34.5,2097,5386.892,915.47193,6859.80939
26,2021-07-02 02:00:00,33.53,34.19,1975,5386.9375,900.64154,6883.29722
27,2021-07-02 03:00:00,33.61,34.12,1814,5398.3545,907.93325,7178.35103
28,2021-07-02 04:00:00,33.24,33.86,1555,5411.562,919.90475,7734.292
29,2021-07-02 05:00:00,32.13,34.01,1287,5414.559,940.08485,8251.00299
30,2021-07-02 06:00:00,31.55,34.42,1149,5411.353,975.5317,8760.46882
31,2021-07-02 07:00:00,32.36,34.12,1134,5403.1484,986.78002,9103.60595
32,2021-07-02 08:00:00,32.79,34.2,1148,5404.6235,994.63877,9174.29073
33,2021-07-02 09:00:00,32.89,34.42,1176,5418.017,999.26858,9102.01743
34,2021-07-02 10:00:00,33.89,34.8,1195,5400.4595,1001.66826,8953.13479
35,2021-07-02 11:00:00,32.88,35.26,1198,5394.4214,1006.12485,8809.54187
36,2021-07-02 12:00:00,34.22,35.84,1146,5407.9497,1012.05349,8673.02741
37,2021-07-02 13:00:00,34.08,36.28,1068,5404.6587,1019.04792,8657.81416
38,2021-07-02 14:00:00,34.31,36.59,963,5391.5137,1019.04175,8640.08345
39,2021-07-02 15:00:00,34.69,36.05,853,5404.011,1003.93961,8752.62014
40,2021-07-02 16:00:00,34.53,36.26,772,5416.674,1006.72748,8769.34692
41,2021-07-02 17:00:00,33.81,35.84,732,5410.055,997.88219,8871.08866
42,2021-07-02 18:00:00,33.67,35.86,758,5420.4106,995.27104,8786.46464
43,2021-07-02 19:00:00,33.47,35.5,838,5422.47,980.0091,8631.76374
44,2021-07-02 20:00:00,33.38,36.22,922,5408.405,982.54244,8283.6492
45,2021-07-02 21:00:00,33.0,36.71,943,5392.03,965.76723,7825.79644
46,2021-07-02 22:00:00,33.11,36.82,1134,5416.561,950.40562,7342.81566
47,2021-07-02 23:00:00,34.09,38.23,1075,5388.3677,946.22427,6823.02408
48,2021-07-03 00:00:00,34.31,34.16,986,5343.2295,925.36724,8323.162
49,2021-07-03 01:00:00,34.01,34.6,898,5359.8613,917.16527,8068.11495
50,2021-07-03 02:00:00,34.4,34.31,826,5359.9185,902.18304,8033.08888
51,2021-07-03 03:00:00,34.37,34.24,736,5371.2236,908.91853,8245.35945
52,2021-07-03 04:00:00,34.91,34.04,602,5384.412,919.54583,8627.2406
53,2021-07-03 05:00:00,34.79,34.21,498,5387.4087,938.48585,8950.52923
54,2021-07-03 06:00:00,34.95,34.77,500,5384.168,972.60156,9227.95899
55,2021-07-03 07:00:00,34.89,34.57,596,5376.101,983.16656,9397.24997
56,2021-07-03 08:00:00,35.01,34.47,729,5377.72,990.57211,9426.13745
57,2021-07-03 09:00:00,35.81,34.41,860,5390.86,995.32209,9388.26121
58,2021-07-03 10:00:00,35.95,34.54,968,5373.335,998.33911,9282.22712
59,2021-07-03 11:00:00,36.4,34.75,1070,5367.458,1003.23563,9159.76109
60,2021-07-03 12:00:00,36.33,35.11,1135,5380.9087,1009.26844,9005.6768
61,2021-07-03 13:00:00,35.82,35.43,1168,5377.7134,1016.38015,8931.89579
62,2021-07-03 14:00:00,34.99,35.57,1180,5364.667,1016.20945,8864.4623
63,2021-07-03 15:00:00,35.37,34.98,1175,5377.0156,1001.31131,8904.74461
64,2021-07-03 16:00:00,35.23,35.18,1164,5389.6807,1004.07944,8853.16721
65,2021-07-03 17:00:00,34.81,34.8,1185,5383.0405,995.14484,8878.63449
66,2021-07-03 18:00:00,34.28,34.61,1299,5393.3765,992.93301,8813.11058
67,2021-07-03 19:00:00,33.49,33.71,1592,5395.474,978.15878,8718.87755
68,2021-07-03 20:00:00,33.41,33.68,1923,5381.6025,981.07063,8461.89763
69,2021-07-03 21:00:00,33.24,33.61,2075,5365.323,965.02195,8103.2939
70,2021-07-03 22:00:00,32.88,33.82,2073,5389.703,950.15917,7743.38304
71,2021-07-03 23:00:00,33.28,34.61,2048,5361.8623,946.51461,7367.55129
72,2021-07-04 00:00:00,33.43,33.76,1909,5371.888,922.48008,7508.91213
73,2021-07-04 01:00:00,33.79,34.31,1719,5382.915,911.91573,7270.35016
74,2021-07-04 02:00:00,34.54,34.56,1500,5382.962,897.95662,7161.16742
75,2021-07-04 03:00:00,35.07,35.1,1228,5391.8037,901.78567,7250.91627
76,2021-07-04 04:00:00,35.05,35.81,922,5403.051,911.25134,7396.50794
77,2021-07-04 05:00:00,35.69,36.63,691,5407.8594,926.21593,7512.53689
78,2021-07-04 06:00:00,35.72,37.55,661,5401.7593,956.32252,7624.98549
79,2021-07-04 07:00:00,36.58,37.18,803,5397.782,967.22091,7788.60527
80,2021-07-04 08:00:00,36.2,36.62,987,5401.3247,975.6851,7956.1068
81,2021-07-04 09:00:00,36.99,36.27,1164,5406.376,984.38796,8049.09566
82,2021-07-04 10:00:00,36.97,36.01,1341,5389.9624,987.48583,8048.4419
83,2021-07-04 11:00:00,37.29,36.04,1489,5388.802,995.38291,8008.21638
84,2021-07-04 12:00:00,37.61,36.11,1527,5401.8164,996.74354,7945.47492
85,2021-07-04 13:00:00,37.32,36.45,1479,5400.9507,1005.76981,7980.45513
86,2021-07-04 14:00:00,37.42,36.65,1442,5384.3823,1006.67436,7959.57868
87,2021-07-04 15:00:00,36.86,36.07,1410,5393.937,992.56227,8026.67801
88,2021-07-04 16:00:00,36.76,36.54,1369,5408.101,998.82202,7943.22318
89,2021-07-04 17:00:00,35.96,36.39,1347,5400.473,990.76156,7916.13098
90,2021-07-04 18:00:00,36.24,36.21,1435,5409.364,987.45352,7850.67986
91,2021-07-04 19:00:00,35.63,35.29,1693,5410.0566,974.28842,7797.08951
92,2021-07-04 20:00:00,35.46,35.02,1986,5401.386,972.97153,7613.98379
93,2021-07-04 21:00:00,34.95,34.68,2150,5385.369,958.47842,7398.40331
94,2021-07-04 22:00:00,34.67,34.9,2051,5399.553,942.43394,7135.23093
95,2021-07-04 23:00:00,36.25,35.62,1977,5385.8335,941.50721,6895.71854
96,2021-07-05 00:00:00,36.08,36.3,1850,4587.6465,962.96016,7852.66588
97,2021-07-05 01:00:00,36.45,36.55,1702,4597.7183,951.47004,7718.7162
98,2021-07-05 02:00:00,36.5,36.32,1546,4598.9653,931.51184,7672.66076
99,2021-07-05 03:00:00,36.43,36.76,1299,4607.2793,934.59203,7776.80421
100,2021-07-05 04:00:00,35.63,37.19,990,4617.93,937.30407,7946.63319
101,2021-07-05 05:00:00,35.88,38.05,755,4619.4497,951.66886,8055.2408
102,2021-07-05 06:00:00,36.9,38.82,785,4614.43,982.86867,8176.35128
103,2021-07-05 07:00:00,37.85,38.38,1015,4616.003,990.87266,8222.28368
104,2021-07-05 08:00:00,38.58,37.75,1315,4626.922,995.60405,8227.71101
105,2021-07-05 09:00:00,38.42,37.19,1604,4623.9873,997.3403,8195.72365
106,2021-07-05 10:00:00,38.67,36.87,1834,4611.29,1004.76612,8220.9092
107,2021-07-05 11:00:00,38.34,36.56,2017,4612.4146,1008.31977,8220.98855
108,2021-07-05 12:00:00,38.41,36.69,2148,4622.294,1018.89132,8179.51667
109,2021-07-05 13:00:00,38.82,36.78,2208,4627.041,1025.10778,8167.68212
110,2021-07-05 14:00:00,38.83,36.74,2194,4616.689,1022.98129,8176.9315
111,2021-07-05 15:00:00,38.14,36.26,2104,4624.516,1009.97729,8276.29992
112,2021-07-05 16:00:00,37.9,36.66,1963,4632.8105,1010.63616,8244.98089
113,2021-07-05 17:00:00,37.65,36.78,1766,4628.4946,1002.25671,8270.65857
114,2021-07-05 18:00:00,37.16,37.36,1637,4638.486,1005.35534,8193.91163
115,2021-07-05 19:00:00,37.0,36.94,1718,4639.005,992.59938,8102.98959
116,2021-07-05 20:00:00,36.64,37.4,1884,4634.725,1003.45426,7906.47173
117,2021-07-05 21:00:00,36.63,37.29,1981,4626.137,991.77561,7695.00196
118,2021-07-05 22:00:00,37.03,37.58,1949,4632.7964,980.72611,7441.63625
119,2021-07-05 23:00:00,37.28,38.3,1813,4629.1187,976.5866,7243.49092
120,2021-07-06 00:00:00,37.26,38.12,1630,4491.5767,954.57065,7324.13089
121,2021-07-06 01:00:00,37.77,38.83,1400,4507.4004,945.08494,7141.04228
122,2021-07-06 02:00:00,38.22,38.83,1184,4502.128,929.31708,7147.16449
123,2021-07-06 03:00:00,38.58,39.36,978,4511.0913,943.36851,7349.0569
124,2021-07-06 04:00:00,38.18,39.5,784,4523.432,960.89121,7720.21918
125,2021-07-06 05:00:00,39.16,40.02,697,4530.6147,990.53005,8014.19116
126,2021-07-06 06:00:00,39.18,40.61,787,4525.717,1031.92291,8265.39869
127,2021-07-06 07:00:00,39.79,40.33,978,4522.0264,1045.9863,8365.85112
128,2021-07-06 08:00:00,40.66,40.23,1192,4525.4644,1055.50432,8314.46081
129,2021-07-06 09:00:00,40.37,39.88,1415,4530.9585,1056.53202,8232.44162
130,2021-07-06 10:00:00,40.49,39.48,1673,4513.9517,1055.45037,8131.37256
131,2021-07-06 11:00:00,40.49,39.08,1918,4514.6357,1055.96277,8048.17108
132,2021-07-06 12:00:00,40.37,39.34,2019,4527.113,1063.89818,7939.9333
133,2021-07-06 13:00:00,40.56,39.64,2025,4524.595,1069.24949,7892.27551
134,2021-07-06 14:00:00,39.31,39.65,2083,4516.0786,1070.4206,7853.51692
135,2021-07-06 15:00:00,39.02,39.24,2036,4522.525,1058.56622,7895.33534
136,2021-07-06 16:00:00,38.19,39.74,1885,4536.965,1059.32187,7845.75851
137,2021-07-06 17:00:00,37.84,39.77,1731,4526.636,1049.01589,7861.45661
138,2021-07-06 18:00:00,37.61,39.83,1737,4540.502,1045.34489,7769.98565
139,2021-07-06 19:00:00,37.69,38.96,1925,4541.968,1026.9943,7664.922
140,2021-07-06 20:00:00,36.13,39.03,2159,4535.5986,1026.6209,7402.09688
141,2021-07-06 21:00:00,35.66,38.83,2258,4518.421,1001.95326,7060.2658
142,2021-07-06 22:00:00,34.78,38.88,2317,4537.6606,984.4122,6720.46042
143,2021-07-06 23:00:00,34.32,39.67,2239,4522.6597,973.21074,6369.68609
144,2021-07-07 00:00:00,35.08,35.75,2129,4514.808,941.70291,7561.11125
145,2021-07-07 01:00:00,35.25,35.88,2047,4530.6245,931.2827,7414.74098
146,2021-07-07 02:00:00,37.18,35.6,1950,4525.7275,914.00568,7374.41353
147,2021-07-07 03:00:00,37.68,36.03,1865,4534.6934,928.59115,7492.69677
148,2021-07-07 04:00:00,38.05,36.33,1774,4547.0703,947.04789,7719.15337
149,2021-07-07 05:00:00,39.26,37.16,1720,4554.072,978.24351,7884.54039
150,2021-07-07 06:00:00,38.8,38.13,1750,4549.23,1021.29321,8081.07209
151,2021-07-07 07:00:00,39.26,37.86,1977,4545.3623,1036.6152,8184.70084
152,2021-07-07 08:00:00,39.76,37.4,2279,4548.8306,1046.93619,8221.23389
153,2021-07-07 09:00:00,37.73,36.83,2512,4554.2925,1047.40942,8238.6137
154,2021-07-07 10:00:00,37.01,36.51,2678,4537.2295,1046.54778,8220.25617
155,2021-07-07 11:00:00,37.26,36.12,2831,4537.872,1046.26224,8238.32978
156,2021-07-07 12:00:00,36.91,36.27,2913,4550.2485,1053.77357,8190.10486
157,2021-07-07 13:00:00,36.6,36.49,2929,4547.827,1059.38763,8159.53131
158,2021-07-07 14:00:00,36.82,36.42,2963,4539.1357,1061.52022,8195.76588
159,2021-07-07 15:00:00,37.89,35.83,2990,4545.623,1050.69551,8274.74344
160,2021-07-07 16:00:00,38.13,35.79,3020,4560.052,1052.14614,8270.46564
161,2021-07-07 17:00:00,37.6,35.87,2854,4549.952,1042.33161,8264.33725
162,2021-07-07 18:00:00,36.37,36.0,2790,4563.151,1039.31947,8209.00622
163,2021-07-07 19:00:00,35.13,35.38,2864,4564.9355,1020.62406,8137.66185
164,2021-07-07 20:00:00,34.64,35.48,3012,4558.339,1019.93014,7938.84056
165,2021-07-07 21:00:00,33.58,34.96,3128,4541.3325,994.37731,7691.69461
166,2021-07-07 22:00:00,33.51,34.8,3122,4560.6074,975.97117,7466.59648
167,2021-07-07 23:00:00,32.97,35.21,3044,4545.429,964.00752,7188.25234
168,2021-07-08 00:00:00,33.33,34.46,2905,4560.304,904.06526,6716.60342
169,2021-07-08 01:00:00,33.67,35.24,2755,4576.059,902.95061,6500.23887
170,2021-07-08 02:00:00,34.01,35.45,2552,4571.734,890.71129,6431.99183
171,2021-07-08 03:00:00,34.06,36.27,2222,4580.752,898.1378,6539.17436
172,2021-07-08 04:00:00,32.36,37.21,1822,4593.166,909.34044,6728.22757
173,2021-07-08 05:00:00,31.33,38.21,1556,4599.8066,928.5846,6889.19884
174,2021-07-08 06:00:00,31.99,39.06,1547,4595.0586,964.57021,7092.33906
175,2021-07-08 07:00:00,32.63,38.34,1692,4590.973,972.1531,7325.16649
176,2021-07-08 08:00:00,33.33,37.68,1852,4594.506,976.83335,7481.62627
177,2021-07-08 09:00:00,33.88,37.34,1939,4600.094,979.59218,7567.77692
178,2021-07-08 10:00:00,33.75,37.33,1955,4583.019,981.62303,7599.46798
179,2021-07-08 11:00:00,33.84,37.61,1957,4583.417,985.74997,7543.72125
180,2021-07-08 12:00:00,34.25,38.33,1899,4595.7104,997.01795,7465.47389
181,2021-07-08 13:00:00,33.94,38.87,1764,4593.4326,1001.46296,7454.48565
182,2021-07-08 14:00:00,33.8,39.19,1623,4584.4272,998.90218,7449.13368
183,2021-07-08 15:00:00,33.9,38.94,1390,4591.1543,977.86577,7478.90205
184,2021-07-08 16:00:00,33.63,39.6,1142,4605.448,975.859,7448.11301
185,2021-07-08 17:00:00,33.51,39.64,917,4595.721,966.11747,7536.42512
186,2021-07-08 18:00:00,33.02,39.42,834,4608.2275,963.01777,7640.7979
187,2021-07-08 19:00:00,32.66,38.54,885,4610.2783,947.40057,7692.19767
188,2021-07-08 20:00:00,32.41,38.7,987,4603.286,956.28358,7661.42864
189,2021-07-08 21:00:00,32.19,38.56,1027,4586.5557,942.51182,7497.45068
190,2021-07-08 22:00:00,32.29,38.29,1142,4605.894,930.10838,7289.11428
191,2021-07-08 23:00:00,35.77,38.99,1095,4590.282,927.21436,7060.00772
192,2021-07-09 00:00:00,35.77,35.55,1003,4549.8643,824.32361,6956.42848
193,2021-07-09 01:00:00,35.55,36.39,928,4565.4414,821.59895,6668.11824
194,2021-07-09 02:00:00,35.4,36.57,862,4561.249,822.70746,6691.17435
195,2021-07-09 03:00:00,35.55,36.3,725,4570.1567,825.96791,6963.92445
196,2021-07-09 04:00:00,35.88,35.83,551,4582.5312,841.6268,7529.72706
197,2021-07-09 05:00:00,34.1,35.42,460,4589.0903,860.21667,8055.66887
198,2021-07-09 06:00:00,34.76,34.91,469,4584.2925,884.90435,8635.05507
199,2021-07-09 07:00:00,34.84,34.42,551,4580.3496,895.65022,8936.48735
200,2021-07-09 08:00:00,35.65,34.52,642,4584.047,905.48106,8950.86994
201,2021-07-09 09:00:00,35.94,35.18,719,4589.41,921.88096,8838.50142
202,2021-07-09 10:00:00,35.29,35.34,776,4572.3936,916.84323,8650.25813
203,2021-07-09 11:00:00,34.9,35.91,823,4572.8745,928.55054,8542.16522
204,2021-07-09 12:00:00,35.14,35.77,841,4585.106,918.1509,8415.04501
205,2021-07-09 13:00:00,34.77,36.47,844,4582.965,933.86915,8361.55658
206,2021-07-09 14:00:00,34.53,36.49,833,4573.9067,935.43386,8397.58439
207,2021-07-09 15:00:00,34.04,35.4,821,4580.5786,916.11929,8563.32632
208,2021-07-09 16:00:00,33.87,35.68,812,4594.838,931.5424,8672.7544
209,2021-07-09 17:00:00,33.69,35.16,810,4585.1553,922.51247,8768.78781
210,2021-07-09 18:00:00,33.45,34.99,840,4597.6006,908.57809,8586.00314
211,2021-07-09 19:00:00,33.7,35.16,934,4599.645,904.1751,8348.2995
212,2021-07-09 20:00:00,33.97,35.48,1031,4592.7896,888.46527,7886.73243
213,2021-07-09 21:00:00,33.83,35.94,1059,4576.199,869.00812,7398.75167
214,2021-07-09 22:00:00,33.74,36.07,1276,4595.309,854.33699,6892.4556
215,2021-07-09 23:00:00,34.5,37.91,1340,4580.026,861.06105,6279.96163
216,2021-07-10 00:00:00,34.45,35.27,1423,4534.2515,837.5635,6858.62237
217,2021-07-10 01:00:00,34.18,35.79,1529,4549.716,835.54,6510.61376
218,2021-07-10 02:00:00,34.68,35.8,1636,4545.604,835.67168,6403.28089
219,2021-07-10 03:00:00,34.84,35.52,1710,4554.398,842.76956,6534.6596
220,2021-07-10 04:00:00,34.39,35.28,1732,4566.747,860.71402,6867.67009
221,2021-07-10 05:00:00,34.28,35.2,1735,4573.302,880.07409,7189.53
222,2021-07-10 06:00:00,33.75,35.09,1833,4568.457,906.41921,7544.79434
223,2021-07-10 07:00:00,33.79,34.42,2023,4564.6133,917.59629,7823.9837
224,2021-07-10 08:00:00,33.9,33.98,2243,4568.4346,927.51774,7957.40848
225,2021-07-10 09:00:00,34.2,34.06,2400,4573.5093,942.97377,8001.55071
226,2021-07-10 10:00:00,34.16,33.84,2506,4556.506,937.05915,7923.21744
227,2021-07-10 11:00:00,34.08,34.19,2638,4557.1636,948.67105,7811.49103
228,2021-07-10 12:00:00,33.95,33.93,2747,4569.311,939.80701,7671.97279
229,2021-07-10 13:00:00,33.1,34.36,2795,4567.2773,951.95363,7616.10339
230,2021-07-10 14:00:00,32.86,34.47,2832,4558.2197,954.20098,7571.62446
231,2021-07-10 15:00:00,32.58,33.72,2850,4564.743,935.45558,7599.19497
232,2021-07-10 16:00:00,32.87,34.3,2791,4579.0366,947.012,7559.10631
233,2021-07-10 17:00:00,32.8,34.04,2749,4569.365,937.68411,7584.06253
234,2021-07-10 18:00:00,33.1,33.67,2751,4581.6187,924.01918,7522.23036
235,2021-07-10 19:00:00,32.77,33.46,2752,4583.7617,914.34784,7460.98643
236,2021-07-10 20:00:00,32.67,33.43,2749,4577.061,898.61949,7231.01244
237,2021-07-10 21:00:00,32.73,33.55,2740,4560.568,880.3477,6907.61607
238,2021-07-10 22:00:00,32.56,33.18,2984,4579.4736,862.92258,6526.34462
239,2021-07-10 23:00:00,33.7,34.55,2943,4564.572,867.91268,6068.91121
240,2021-07-11 00:00:00,33.73,34.32,2807,4593.395,849.65906,5984.51761
241,2021-07-11 01:00:00,34.11,35.5,2608,4605.059,841.7275,5578.90002
242,2021-07-11 02:00:00,34.22,36.43,2460,4604.433,838.55869,5332.20325
243,2021-07-11 03:00:00,34.56,36.48,2348,4613.142,832.65955,5331.0155
244,2021-07-11 04:00:00,35.15,36.42,2278,4624.1685,836.02786,5461.57484
245,2021-07-11 05:00:00,35.09,36.1,2284,4627.402,844.71274,5699.02586
246,2021-07-11 06:00:00,35.43,35.58,2339,4622.4336,861.31055,6098.21256
247,2021-07-11 07:00:00,35.7,34.11,2422,4622.6465,867.34046,6708.45515
248,2021-07-11 08:00:00,36.47,32.89,2512,4631.6006,875.48169,7285.5685
249,2021-07-11 09:00:00,37.29,32.63,2576,4630.237,893.46951,7644.35933
250,2021-07-11 10:00:00,37.98,32.21,2661,4616.472,892.94442,7770.22117
251,2021-07-11 11:00:00,38.56,32.84,2652,4617.8506,908.76037,7734.96832
252,2021-07-11 12:00:00,39.04,32.87,2612,4628.305,902.10158,7638.21273
253,2021-07-11 13:00:00,38.46,33.62,2522,4631.314,918.83865,7643.28151
254,2021-07-11 14:00:00,38.12,34.12,2394,4621.4966,921.00697,7586.36742
255,2021-07-11 15:00:00,37.75,33.62,2253,4628.763,903.41919,7668.09904
256,2021-07-11 16:00:00,37.73,34.7,2042,4638.5957,919.11893,7631.64388
257,2021-07-11 17:00:00,36.78,34.89,1803,4632.8784,912.19853,7683.81171
258,2021-07-11 18:00:00,35.79,34.61,1696,4643.2056,901.92589,7743.18611
259,2021-07-11 19:00:00,35.53,34.45,1758,4644.212,903.13072,7769.784
260,2021-07-11 20:00:00,35.41,33.99,1897,4639.4478,892.26555,7666.61572
261,2021-07-11 21:00:00,34.87,33.74,1987,4628.6855,878.10523,7471.83416
262,2021-07-11 22:00:00,34.54,33.75,2104,4637.829,865.96238,7146.81213
263,2021-07-11 23:00:00,35.0,35.11,2012,4632.035,872.83595,6776.83433
264,2021-07-12 00:00:00,34.83,35.27,1868,4634.4624,867.92899,6778.96048
265,2021-07-12 01:00:00,35.19,35.89,1718,4646.3335,857.36974,6514.08674
266,2021-07-12 02:00:00,35.48,36.63,1537,4645.1006,853.06182,6355.78181
267,2021-07-12 03:00:00,35.27,37.15,1301,4653.7446,851.72169,6377.10234
268,2021-07-12 04:00:00,34.82,37.84,1067,4664.8765,860.60123,6485.12536
269,2021-07-12 05:00:00,34.02,38.44,908,4668.704,873.07409,6609.98218
270,2021-07-12 06:00:00,33.49,38.61,870,4663.5405,891.91414,6858.28385
271,2021-07-12 07:00:00,34.52,37.94,909,4663.1875,901.8269,7193.09799
272,2021-07-12 08:00:00,34.92,37.2,977,4671.111,911.58062,7529.83444
273,2021-07-12 09:00:00,33.88,37.14,1035,4671.1655,928.76818,7743.77361
274,2021-07-12 10:00:00,34.15,37.0,1079,4656.898,928.35599,7762.84896
275,2021-07-12 11:00:00,33.93,37.42,1121,4657.9033,941.24118,7743.15298
276,2021-07-12 12:00:00,35.32,37.15,1129,4668.9185,929.64933,7661.4887
277,2021-07-12 13:00:00,34.55,38.03,1098,4670.941,948.60696,7626.59913
278,2021-07-12 14:00:00,34.96,38.34,1050,4660.6396,951.35025,7604.41991
279,2021-07-12 15:00:00,36.3,37.84,956,4668.0864,935.79492,7660.84805
280,2021-07-12 16:00:00,35.57,38.85,853,4678.7974,954.49513,7639.16278
281,2021-07-12 17:00:00,34.87,38.7,780,4672.219,945.43304,7649.92133
282,2021-07-12 18:00:00,34.48,38.14,804,4683.5347,934.51834,7668.45103
283,2021-07-12 19:00:00,33.47,37.75,936,4684.1523,934.36471,7677.12492
284,2021-07-12 20:00:00,34.84,37.1,1107,4679.081,918.90434,7534.93561
285,2021-07-12 21:00:00,35.03,36.54,1218,4667.057,898.16169,7350.72586
286,2021-07-12 22:00:00,35.39,36.74,1173,4677.72,885.76695,7126.07037
287,2021-07-12 23:00:00,36.18,37.96,1140,4670.328,892.48068,6816.0188
288,2021-07-13 00:00:00,36.87,37.22,1095,4546.0073,893.42116,7267.19205
289,2021-07-13 01:00:00,37.74,37.74,1041,4561.115,885.16668,6997.89782
290,2021-07-13 02:00:00,38.23,37.47,1030,4557.632,876.89232,6991.95142
291,2021-07-13 03:00:00,38.69,37.23,986,4566.1963,885.02776,7231.66765
292,2021-07-13 04:00:00,38.53,36.77,901,4578.497,900.49987,7702.61332
293,2021-07-13 05:00:00,37.52,36.56,820,4584.829,919.29603,8134.29043
294,2021-07-13 06:00:00,36.79,36.51,823,4579.906,948.22396,8582.92365
295,2021-07-13 07:00:00,36.77,36.02,925,4576.0977,960.98395,8877.88391
296,2021-07-13 08:00:00,37.41,35.88,1063,4580.1953,971.25503,8951.16333
297,2021-07-13 09:00:00,37.51,36.11,1174,4584.638,982.91234,8909.44465
298,2021-07-13 10:00:00,37.3,36.09,1300,4567.625,981.48754,8788.27666
299,2021-07-13 11:00:00,38.17,36.45,1382,4568.564,990.55962,8684.00145
300,2021-07-13 12:00:00,38.01,36.49,1396,4580.463,985.27803,8563.69324
301,2021-07-13 13:00:00,37.98,37.02,1358,4578.7744,995.66959,8533.18739
302,2021-07-13 14:00:00,38.22,37.31,1288,4569.359,998.3183,8530.62552
303,2021-07-13 15:00:00,38.52,36.85,1172,4575.6904,984.60217,8631.91152
304,2021-07-13 16:00:00,37.71,37.31,1081,4590.0415,993.78032,8649.86864
305,2021-07-13 17:00:00,37.55,36.91,1051,4580.6636,984.7129,8723.05706
306,2021-07-13 18:00:00,37.07,36.61,1125,4591.7954,976.64093,8643.89167
307,2021-07-13 19:00:00,36.97,36.08,1280,4594.4077,963.28426,8512.23377
308,2021-07-13 20:00:00,37.41,36.03,1461,4587.762,952.29396,8197.44321
309,2021-07-13 21:00:00,37.16,36.19,1546,4571.645,934.14486,7791.20136
310,2021-07-13 22:00:00,38.04,37.18,1289,4590.033,915.8477,7369.70111
311,2021-07-13 23:00:00,38.25,38.57,1284,4575.79,916.72321,6888.49012
312,2021-07-14 00:00:00,39.01,38.4,1283,4503.4473,942.82601,7389.99406
313,2021-07-14 01:00:00,39.28,38.89,1244,4518.3896,931.54088,7079.55082
314,2021-07-14 02:00:00,39.57,38.53,1176,4514.825,914.6048,7042.25736
315,2021-07-14 03:00:00,39.58,38.86,1033,4523.194,930.23336,7277.82465
316,2021-07-14 04:00:00,39.37,38.79,861,4535.4287,949.11776,7722.70424
317,2021-07-14 05:00:00,37.88,39.18,732,4541.907,981.00372,8143.18891
318,2021-07-14 06:00:00,37.51,39.68,699,4536.872,1023.00713,8564.20649
319,2021-07-14 07:00:00,39.21,39.23,756,4533.329,1038.7503,8895.33361
320,2021-07-14 08:00:00,39.5,38.98,853,4537.636,1049.55626,9040.20128
321,2021-07-14 09:00:00,40.07,38.67,970,4541.427,1050.52062,9057.39981
322,2021-07-14 10:00:00,40.5,38.71,1065,4524.453,1049.05033,8945.67777
323,2021-07-14 11:00:00,40.97,38.81,1126,4525.847,1049.05704,8842.0199
324,2021-07-14 12:00:00,40.53,39.27,1130,4537.6045,1054.99017,8724.71183
