UTC time,carbon_intensity,avg_wind_production_forecast,avg_nuclear_production_forecast,avg_unknown_production_forecast,avg_hydro_production_forecast
2021-08-13 17:00:00,34.35,1513,4455.966,895.9385,8709.67985
2021-08-13 18:00:00,34.2,1667,4462.3994,880.43949,8527.47978
2021-08-13 19:00:00,33.5,1894,4467.167,883.60807,8299.32546
2021-08-13 20:00:00,33.72,2120,4462.1226,866.08415,7846.50254
2021-08-13 21:00:00,32.85,2255,4448.3833,843.3129,7353.77514
2021-08-13 22:00:00,33.71,2428,4462.495,832.56772,6841.82133
2021-08-13 23:00:00,36.6,2423,4454.2944,840.7559,6238.63681
2021-08-14 00:00:00,36.24,2439,4419.0107,882.33252,6063.76781
2021-08-14 01:00:00,37.66,2476,4432.955,872.95875,5792.80061
2021-08-14 02:00:00,37.76,2482,4431.134,867.21586,5791.41375
2021-08-14 03:00:00,38.27,2501,4438.869,872.16318,6042.52772
2021-08-14 04:00:00,37.79,2539,4450.8096,885.57963,6580.89304
2021-08-14 05:00:00,35.8,2627,4456.6816,900.58511,7071.38326
2021-08-14 06:00:00,34.94,2793,4451.556,923.15701,7613.68021
2021-08-14 07:00:00,34.18,2967,4448.952,935.16212,7897.83824
2021-08-14 08:00:00,34.09,3158,4455.1914,945.28536,7904.37942
2021-08-14 09:00:00,35.2,3377,4454.568,960.3058,7778.60385
2021-08-14 10:00:00,38.73,3653,4438.055,959.91183,7632.58338
2021-08-14 11:00:00,41.56,3938,4441.614,970.95676,7474.58859
2021-08-14 12:00:00,41.21,4090,4451.8535,959.66371,7331.04518
2021-08-14 13:00:00,41.13,4107,4452.436,975.1253,7257.14695
2021-08-14 14:00:00,40.89,4054,4443.3066,977.82957,7235.03543
2021-08-14 15:00:00,39.87,3937,4447.676,963.6825,7334.48721
2021-08-14 16:00:00,35.53,3787,4461.596,978.72482,7359.63272
2021-08-14 17:00:00,34.59,3668,4453.603,968.81038,7500.71254
2021-08-14 18:00:00,34.57,3625,4459.899,959.06626,7413.22198
2021-08-14 19:00:00,34.59,3639,4464.762,951.77471,7283.26508
2021-08-14 20:00:00,33.63,3641,4459.7124,936.46842,6934.71664
2021-08-14 21:00:00,33.97,3632,4445.9854,916.58783,6530.07714
2021-08-14 22:00:00,34.03,3646,4460.0713,901.45144,6025.68482
2021-08-14 23:00:00,36.04,3633,4451.9243,907.2085,5487.18117
2021-08-15 00:00:00,36.76,3639,4528.51,894.59341,4304.24371
2021-08-15 01:00:00,36.67,3634,4540.1333,882.53035,3868.78895
2021-08-15 02:00:00,36.79,3620,4539.2627,874.83182,3697.3143
2021-08-15 03:00:00,36.66,3581,4547.5884,875.2769,3760.747
2021-08-15 04:00:00,37.13,3536,4558.6787,884.66484,4262.00469
2021-08-15 05:00:00,36.25,3521,4562.103,895.1052,4936.60492
2021-08-15 06:00:00,35.68,3599,4556.976,915.0863,5972.84213
2021-08-15 07:00:00,35.73,3695,4557.187,925.8013,6795.51145
2021-08-15 08:00:00,37.64,3757,4565.942,936.00883,7220.86943
2021-08-15 09:00:00,38.41,3804,4565.0938,952.56266,7301.03146
2021-08-15 10:00:00,38.21,3854,4551.108,953.8448,7311.74924
2021-08-15 11:00:00,38.9,3895,4552.462,967.04678,7154.74126
2021-08-15 12:00:00,39.6,3938,4563.076,956.7959,6892.79412
2021-08-15 13:00:00,39.37,3875,4565.6943,972.87407,6631.62959
2021-08-15 14:00:00,39.51,3679,4555.9272,976.38557,6614.09981
2021-08-15 15:00:00,37.39,3379,4563.0366,962.08358,6977.94085
2021-08-15 16:00:00,33.02,3075,4573.344,977.6636,7428.16878
2021-08-15 17:00:00,31.21,2845,4567.037,969.10933,7998.53529
2021-08-15 18:00:00,31.42,2737,4578.223,960.32554,8191.26386
2021-08-15 19:00:00,31.37,2655,4579.014,955.08122,8167.23366
2021-08-15 20:00:00,31.02,2557,4574.4927,941.38528,7891.51692
2021-08-15 21:00:00,31.12,2420,4563.2646,923.45946,7553.32263
2021-08-15 22:00:00,32.16,2213,4573.3477,908.73804,7020.49892
2021-08-15 23:00:00,35.52,2046,4567.023,914.49819,6358.01789
2021-08-16 00:00:00,35.13,1916,4550.5845,850.69491,6009.66457
2021-08-16 01:00:00,36.02,1815,4562.205,844.08687,5678.98808
2021-08-16 02:00:00,36.23,1753,4561.271,840.62559,5524.94966
2021-08-16 03:00:00,35.82,1668,4569.617,836.22211,5677.38682
2021-08-16 04:00:00,34.76,1566,4580.713,841.34961,6147.21608
2021-08-16 05:00:00,32.88,1500,4584.213,850.59352,6747.54425
2021-08-16 06:00:00,34.01,1412,4579.049,869.94246,7529.95711
2021-08-16 07:00:00,34.42,1383,4579.1484,876.68573,7962.46597
2021-08-16 08:00:00,35.01,1351,4587.707,884.68339,8208.67934
2021-08-16 09:00:00,34.9,1303,4587.1426,901.89975,8213.67568
2021-08-16 10:00:00,35.21,1274,4573.0845,901.34513,8099.67787
2021-08-16 11:00:00,35.57,1279,4574.3174,916.47833,8030.40688
2021-08-16 12:00:00,36.39,1303,4585.0527,910.86137,7930.80914
2021-08-16 13:00:00,36.05,1307,4587.507,925.49184,7754.26644
2021-08-16 14:00:00,36.17,1310,4577.5615,926.72864,7877.0164
2021-08-16 15:00:00,35.69,1308,4584.7744,908.52078,8177.03197
2021-08-16 16:00:00,35.63,1292,4595.209,922.15415,8528.71158
2021-08-16 17:00:00,35.14,1356,4588.792,915.28592,8754.60615
2021-08-16 18:00:00,34.44,1465,4600.1333,905.55262,8713.17212
2021-08-16 19:00:00,33.65,1616,4600.817,903.07048,8538.6533
2021-08-16 20:00:00,33.09,1745,4596.187,893.88094,8063.45422
2021-08-16 21:00:00,33.48,1799,4584.742,881.83464,7621.25225
2021-08-16 22:00:00,35.11,1588,4595.0347,868.08841,7058.25322
2021-08-16 23:00:00,38.54,1677,4588.3984,874.82836,6363.85764
2021-08-17 00:00:00,39.71,1806,4479.7065,827.2129,5312.42465
2021-08-17 01:00:00,40.32,1975,4493.5117,822.70792,5071.12281
2021-08-17 02:00:00,40.74,2160,4492.13,825.11568,5057.59381
2021-08-17 03:00:00,40.71,2318,4499.9414,833.99221,5489.31679
2021-08-17 04:00:00,37.99,2420,4511.854,855.16191,6404.07224
2021-08-17 05:00:00,32.3,2487,4517.5664,879.96233,7238.7006
2021-08-17 06:00:00,32.26,2584,4512.455,904.22521,7866.6153
2021-08-17 07:00:00,32.58,2765,4509.694,918.31375,8330.78209
2021-08-17 08:00:00,33.03,2918,4515.9536,929.81896,8311.74824
2021-08-17 09:00:00,32.93,3018,4515.1035,945.50772,8153.94673
2021-08-17 10:00:00,33.37,3130,4498.585,939.60408,7908.32743
2021-08-17 11:00:00,33.66,3264,4502.1504,948.15751,7634.25089
2021-08-17 12:00:00,33.66,3380,4512.2974,930.65797,7440.58391
2021-08-17 13:00:00,33.66,3461,4513.0625,951.58343,7379.23041
2021-08-17 14:00:00,33.66,3509,4503.526,954.52942,7284.52308
2021-08-17 15:00:00,33.66,3587,4507.9844,938.09973,7505.2728
2021-08-17 16:00:00,32.7,3642,4521.86,959.23711,7523.38863
2021-08-17 17:00:00,33.19,3764,4514.2046,946.98952,7562.21273
2021-08-17 18:00:00,33.09,4050,4519.5723,930.8292,7387.91376
2021-08-17 19:00:00,32.7,4393,4524.7417,929.60246,7032.60284
2021-08-17 20:00:00,32.6,4688,4519.4336,905.71063,6527.34018
2021-08-17 21:00:00,32.52,4944,4505.9077,875.20728,5759.93891
2021-08-17 22:00:00,32.96,5205,4519.602,862.88657,4977.04229
2021-08-17 23:00:00,34.2,5589,4511.5977,870.11404,4358.89514
2021-08-18 00:00:00,35.06,5980,4482.078,883.77275,3404.98834
2021-08-18 01:00:00,34.57,6336,4495.9463,873.24376,3168.95876
2021-08-18 02:00:00,33.96,6632,4494.468,867.7168,3141.1036
2021-08-18 03:00:00,33.77,6826,4502.324,874.09988,3602.4519
2021-08-18 04:00:00,32.91,6915,4514.2437,890.05208,4375.15855
2021-08-18 05:00:00,30.02,6884,4520.0137,907.52418,5225.80661
2021-08-18 06:00:00,29.75,6769,4514.912,930.99998,6098.05495
2021-08-18 07:00:00,30.76,6630,4512.1226,944.69104,6445.95836
2021-08-18 08:00:00,33.36,6421,4518.318,955.93776,6481.99564
2021-08-18 09:00:00,34.1,6126,4517.5366,971.05857,6273.7233
2021-08-18 10:00:00,34.89,5780,4501.0054,969.82749,6255.97876
2021-08-18 11:00:00,35.35,5547,4504.5547,979.86202,5948.54039
2021-08-18 12:00:00,35.65,5391,4514.735,966.24107,5788.19193
2021-08-18 13:00:00,35.66,5209,4515.444,983.24825,5632.8056
2021-08-18 14:00:00,35.42,4983,4505.9424,986.74703,5640.98444
2021-08-18 15:00:00,35.31,4730,4510.412,973.35957,5853.92369
2021-08-18 16:00:00,35.47,4476,4524.3003,990.41711,6018.0407
2021-08-18 17:00:00,35.37,4321,4516.606,979.9079,6365.24814
2021-08-18 18:00:00,34.94,4207,4522.06,969.10362,6362.37759
2021-08-18 19:00:00,35.82,4121,4527.196,962.51101,6170.87717
2021-08-18 20:00:00,36.23,4026,4521.868,944.23914,5810.33621
2021-08-18 21:00:00,37.12,3923,4508.2705,920.52284,5389.56871
2021-08-18 22:00:00,39.15,3710,4522.018,905.31806,4579.35511
2021-08-18 23:00:00,39.48,3736,4513.942,910.5399,4125.16262
2021-08-19 00:00:00,40.59,3780,4483.668,943.49981,4216.10759
2021-08-19 01:00:00,41.33,3821,4497.5605,928.52143,3764.40143
2021-08-19 02:00:00,41.43,3843,4496.0405,911.40855,3714.15975
2021-08-19 03:00:00,40.68,3798,4503.9385,924.20604,3990.93793
2021-08-19 04:00:00,38.18,3690,4515.854,941.93731,4541.64796
2021-08-19 05:00:00,34.96,3593,4521.6284,969.92952,5183.81129
2021-08-19 06:00:00,33.91,3563,4516.542,1008.37662,5951.30902
2021-08-19 07:00:00,34.27,3656,4513.769,1026.26464,6542.28807
2021-08-19 08:00:00,34.59,3724,4519.969,1040.33794,6824.74401
2021-08-19 09:00:00,35.16,3770,4519.184,1046.69417,6897.44611
2021-08-19 10:00:00,35.81,3899,4502.678,1046.18535,6940.86033
2021-08-19 11:00:00,35.77,4085,4506.215,1049.31293,6828.09723
2021-08-19 12:00:00,35.69,4261,4516.401,1049.97081,6756.00666
2021-08-19 13:00:00,35.45,4408,4517.118,1057.35053,6764.04717
2021-08-19 14:00:00,34.88,4466,4507.655,1060.88627,6857.28684
2021-08-19 15:00:00,34.89,4404,4512.1455,1052.52381,7002.06787
2021-08-19 16:00:00,35.14,4239,4525.987,1058.57521,7144.53673
2021-08-19 17:00:00,35.14,4109,4518.3076,1049.11983,7304.39997
2021-08-19 18:00:00,35.01,4144,4523.814,1044.76893,7167.7956
2021-08-19 19:00:00,34.52,4222,4528.9155,1027.65743,6928.51326
2021-08-19 20:00:00,34.48,4304,4523.585,1019.52222,6569.63289
2021-08-19 21:00:00,35.08,4356,4509.998,992.69205,6084.20526
2021-08-19 22:00:00,36.58,4435,4523.6987,972.23608,5372.93766
2021-08-19 23:00:00,37.65,4391,4515.64,962.46285,4701.62713
2021-08-20 00:00:00,37.48,4293,4496.036,948.43146,4175.52315
2021-08-20 01:00:00,38,4156,4509.9126,938.43647,3816.46661
2021-08-20 02:00:00,37.92,4007,4508.494,921.24747,3914.0545
2021-08-20 03:00:00,38.25,3809,4516.441,933.38762,4308.04775
2021-08-20 04:00:00,36.22,3519,4528.344,948.67867,5050.18885
2021-08-20 05:00:00,34.33,3160,4534.062,976.05591,5831.96324
2021-08-20 06:00:00,34.57,2975,4529,1016.58087,6683.94302
2021-08-20 07:00:00,35.96,3043,4526.222,1030.04728,7368.5989
2021-08-20 08:00:00,36.3,3084,4532.4795,1039.07813,7617.10987
2021-08-20 09:00:00,35.89,3109,4531.56,1040.08525,7619.93237
2021-08-20 10:00:00,35.84,3192,4515.089,1040.82367,7634.80272
2021-08-20 11:00:00,35.8,3342,4518.648,1041.71161,7457.21642
2021-08-20 12:00:00,35.54,3532,4528.784,1050.13876,7348.42863
2021-08-20 13:00:00,35.49,3676,4529.597,1055.79543,7395.31655
2021-08-20 14:00:00,35.12,3745,4520.0957,1056.76246,7409.59612
2021-08-20 15:00:00,34.84,3691,4524.6,1044.83005,7536.16522
2021-08-20 16:00:00,34.83,3585,4538.364,1045.82772,7586.2604
2021-08-20 17:00:00,34.61,3564,4530.8164,1036.09137,7816.65918
2021-08-20 18:00:00,33.52,3683,4536.068,1033.89234,7712.48188
2021-08-20 19:00:00,34.16,3840,4541.255,1016.25053,7491.22728
2021-08-20 20:00:00,35.22,3959,4535.8774,1018.00377,7118.53436
2021-08-20 21:00:00,35.33,4019,4522.406,995.36309,6514.78126
2021-08-20 22:00:00,36.25,3898,4535.914,978.52181,5693.35538
2021-08-20 23:00:00,37.34,3917,4527.9834,968.35941,4987.52056
2021-08-21 00:00:00,37.36,3932,4326.1255,922.68835,4515.59353
2021-08-21 01:00:00,37.24,3947,4340.972,917.13094,4234.98637
2021-08-21 02:00:00,37.35,3941,4337.3965,902.33854,4323.86852
2021-08-21 03:00:00,37.42,3870,4345.4966,911.83644,4778.4354
2021-08-21 04:00:00,36.82,3709,4357.5435,924.68056,5545.4035
2021-08-21 05:00:00,36.95,3500,4364.2285,947.49902,6374.54775
2021-08-21 06:00:00,37.26,3405,4359.2197,985.28954,7178.38124
2021-08-21 07:00:00,36.29,3457,4356.698,995.66044,7800.10857
2021-08-21 08:00:00,36.31,3412,4362.389,1002.42695,8044.68828
2021-08-21 09:00:00,37.08,3288,4362.6714,1004.47121,8057.18459
2021-08-21 10:00:00,37.7,3152,4346.13,1006.11654,8058.61877
2021-08-21 11:00:00,38.31,3043,4349.564,1008.84512,7934.04879
2021-08-21 12:00:00,38.94,2933,4360.2363,1018.48599,7880.47445
2021-08-21 13:00:00,38.99,2782,4360.0493,1023.68161,7936.93171
2021-08-21 14:00:00,39.31,2576,4352.1426,1022.94944,7999.81658
2021-08-21 15:00:00,39,2278,4356.444,1006.49353,8199.28872
2021-08-21 16:00:00,38.21,1991,4370.4253,1006.18338,8298.75033
2021-08-21 17:00:00,37.68,1815,4361.5337,996.51835,8451.11724
2021-08-21 18:00:00,37.35,1830,4370.303,994.01923,8340.93202
2021-08-21 19:00:00,37.27,1960,4374.3047,977.61871,8054.11311
2021-08-21 20:00:00,36.57,2107,4369.5693,982.96736,7636.77127
2021-08-21 21:00:00,37.01,2198,4354.9287,965.13915,6990.46555
2021-08-21 22:00:00,37.36,2399,4370.028,950.61122,6199.31547
2021-08-21 23:00:00,40.98,2413,4361.1235,944.48391,5582.13239
2021-08-22 00:00:00,40.84,2428,4569.884,926.9949,4921.82192
2021-08-22 01:00:00,40.81,2412,4581.6772,912.27953,4448.71479
2021-08-22 02:00:00,41.52,2379,4580.836,898.81255,4323.90238
2021-08-22 03:00:00,41.83,2263,4589.4673,902.82099,4484.06865
2021-08-22 04:00:00,41.96,2032,4600.5435,914.62442,5004.75477
2021-08-22 05:00:00,43.48,1758,4603.9604,930.37091,5641.13441
2021-08-22 06:00:00,42.92,1571,4598.9634,959.19482,6596.39786
2021-08-22 07:00:00,42.64,1522,4599.086,972.57032,7496.38087
2021-08-22 08:00:00,42.21,1493,4607.8643,983.79288,8089.27095
2021-08-22 09:00:00,41.95,1476,4606.7056,995.79929,8328.5289
2021-08-22 10:00:00,42.39,1459,4592.804,996.52346,8257.1212
2021-08-22 11:00:00,42.18,1422,4594.232,1006.12561,8181.8463
2021-08-22 12:00:00,42.44,1378,4604.748,1002.22745,8084.01034
2021-08-22 13:00:00,42.25,1334,4607.54,1012.75693,8081.075
2021-08-22 14:00:00,41.36,1267,4597.8325,1016.47785,8150.8687
2021-08-22 15:00:00,40.2,1187,4604.9775,1005.25566,8345.5913
2021-08-22 16:00:00,39.3,1078,4615.043,1015.15494,8510.75882
2021-08-22 17:00:00,38.62,1037,4609.069,1007.70023,8687.25857
2021-08-22 18:00:00,37.87,1153,4619.6216,1002.09424,8653.40896
2021-08-22 19:00:00,37.04,1346,4620.64,989.10266,8520.49306
2021-08-22 20:00:00,36.68,1553,4615.9307,979.91918,8117.94877
2021-08-22 21:00:00,38.07,1696,4604.906,962.51025,7651.60922
2021-08-22 22:00:00,38.36,1796,4614.4727,942.9077,7083.27132
2021-08-22 23:00:00,38.67,1864,4608.4287,941.10554,6290.58077
2021-08-23 00:00:00,39.11,1919,4476.1523,943.18585,5876.82838
2021-08-23 01:00:00,39.47,1954,4487.1562,931.04951,5415.95875
2021-08-23 02:00:00,42.6,1991,4487.248,913.57398,5261.91815
2021-08-23 03:00:00,40.06,1932,4495.4253,919.10552,5375.96255
2021-08-23 04:00:00,36.79,1729,4506.341,928.30539,5810.19716
2021-08-23 05:00:00,34.84,1431,4508.8433,946.425,6339.7561
2021-08-23 06:00:00,37.18,1230,4503.828,979.97709,7218.44915
2021-08-23 07:00:00,38.04,1192,4504.8877,991.37234,8000.60138
2021-08-23 08:00:00,39.71,1233,4514.998,999.68381,8547.37341
2021-08-23 09:00:00,40.93,1257,4512.653,1004.80979,8781.53747
2021-08-23 10:00:00,41.68,1245,4499.3276,1008.67923,8676.13383
2021-08-23 11:00:00,41.65,1215,4500.9204,1013.83751,8622.91913
2021-08-23 12:00:00,41.33,1142,4510.9443,1019.29094,8515.18658
2021-08-23 13:00:00,41.13,1044,4514.772,1026.96626,8440.02235
2021-08-23 14:00:00,41.04,923,4505.281,1027.81899,8516.91852
2021-08-23 15:00:00,40.28,759,4512.352,1015.48978,8649.08822
2021-08-23 16:00:00,40.16,596,4521.6167,1019.43839,8805.25971
2021-08-23 17:00:00,39.7,516,4516.2715,1011.09026,8910.63058
2021-08-23 18:00:00,38.56,527,4526.7456,1009.93538,8856.68787
2021-08-23 19:00:00,38.09,567,4527.6777,995.43716,8740.84528
2021-08-23 20:00:00,37.55,611,4523.608,997.40065,8337.51401
2021-08-23 21:00:00,36.82,627,4513.9214,980.7175,7912.08324
2021-08-23 22:00:00,36.93,416,4522.2793,964.81605,7423.18008
2021-08-23 23:00:00,38.72,433,4517.747,959.75835,6632.10353
2021-08-24 00:00:00,38.77,454,3404.797,892.75555,7989.85594
2021-08-24 01:00:00,38.83,483,3404.997,881.65769,7720.82379
2021-08-24 02:00:00,38.79,521,3402.8328,872.73665,7792.90599
2021-08-24 03:00:00,38.29,543,3416.4067,886.5871,8191.60165
2021-08-24 04:00:00,36.68,558,3412.0718,911.04841,9032.44141
2021-08-24 05:00:00,36.86,562,3413.275,939.20431,9703.41359
2021-08-24 06:00:00,37.95,565,3419.2192,975.43058,10019.21317
2021-08-24 07:00:00,39.47,623,3427.4817,995.90125,10226.01274
2021-08-24 08:00:00,39.74,767,3432.8657,1013.3178,9863.76678
2021-08-24 09:00:00,39.94,980,3436.6094,1027.09405,9534.92124
2021-08-24 10:00:00,40.24,1247,3425.7725,1021.97936,9170.00857
2021-08-24 11:00:00,39.49,1507,3431.3613,1028.88463,8879.11717
2021-08-24 12:00:00,39.45,1774,3422.3516,1019.98089,8630.38925
2021-08-24 13:00:00,38.51,2045,3416.4937,1029.02119,8560.92024
2021-08-24 14:00:00,37.15,2287,3420.8252,1033.38062,8422.68185
2021-08-24 15:00:00,36.63,2636,3429.4712,1021.31683,8523.90379
2021-08-24 16:00:00,35.05,3267,3427.6216,1031.90065,8543.07087
2021-08-24 17:00:00,34.01,3998,3434.0913,1022.34697,8517.0401
2021-08-24 18:00:00,32.76,4629,3457.7683,1011.32718,8329.10985
2021-08-24 19:00:00,31.56,5128,3445.07,994.74774,7939.24315
2021-08-24 20:00:00,31.03,5520,3438.9897,976.09523,7540.52383
2021-08-24 21:00:00,30.14,5742,3434.9395,948.24674,6766.68621
2021-08-24 22:00:00,30.08,6068,3454.985,925.32464,6224.82061
2021-08-24 23:00:00,30.75,6192,3458.5786,921.26439,5700.67772
2021-08-25 00:00:00,30.29,6326,3419.408,829.70635,4326.56562
2021-08-25 01:00:00,30.66,6370,3417.8765,828.83995,4004.06688
2021-08-25 02:00:00,30.24,6407,3415.8735,830.92246,4024.75387
2021-08-25 03:00:00,30.01,6431,3426.5874,842.89534,4279.08528
2021-08-25 04:00:00,29.55,6374,3429.6536,868.63498,4720.62203
2021-08-25 05:00:00,28.64,6264,3426.4497,893.4561,5191.7346
2021-08-25 06:00:00,28.82,6149,3431.2246,923.72671,5750.69135
2021-08-25 07:00:00,29.95,6257,3440.3818,938.35433,6269.70796
2021-08-25 08:00:00,30.43,6419,3451.4016,950.29047,6513.41733
2021-08-25 09:00:00,30.58,6602,3447.593,965.80251,6578.22415
2021-08-25 10:00:00,30.99,6724,3442.3123,957.14484,6695.134
2021-08-25 11:00:00,31.24,6802,3448.0833,966.80681,6594.92145
2021-08-25 12:00:00,31.12,6842,3437.232,954.19199,6550.60669
2021-08-25 13:00:00,30.99,6881,3436.9133,967.05501,6640.17717
2021-08-25 14:00:00,31.11,6902,3435.4048,970.34034,6688.50401
2021-08-25 15:00:00,30.73,6860,3449.6775,950.84333,6771.01497
2021-08-25 16:00:00,29.95,6796,3446.5544,963.78835,6789.85262
2021-08-25 17:00:00,30.88,6745,3452.1006,953.36479,6991.53536
2021-08-25 18:00:00,30.05,6689,3469.8813,936.88564,6993.13153
2021-08-25 19:00:00,30.65,6647,3458.656,925.20676,6899.54351
2021-08-25 20:00:00,29.32,6600,3457.0205,904.63706,6738.07137
2021-08-25 21:00:00,29.73,6555,3452.2432,881.07347,6393.50334
2021-08-25 22:00:00,30.18,6815,3466.5115,862.26905,5838.02939
2021-08-25 23:00:00,31.21,6744,3473.975,866.88018,5388.44393
2021-08-26 00:00:00,31.52,6721,3431.6704,824.12391,3823.20144
2021-08-26 01:00:00,31.16,6699,3431.792,818.60179,3501.4298
2021-08-26 02:00:00,31.23,6645,3427.9924,820.65592,3539.60343
2021-08-26 03:00:00,30.85,6544,3440.5547,824.38766,3882.17944
2021-08-26 04:00:00,31.35,6371,3443.367,840.96908,4472.38971
2021-08-26 05:00:00,30.62,6120,3439.775,862.26097,5123.21019
2021-08-26 06:00:00,29.76,5931,3445.2356,884.31548,5817.78158
2021-08-26 07:00:00,29.99,5923,3454.926,896.47521,6309.08899
2021-08-26 08:00:00,30,5911,3464.7021,907.20618,6466.79914
2021-08-26 09:00:00,30.18,5798,3461.8447,924.01827,6444.0699
2021-08-26 10:00:00,30.97,5649,3454.0474,919.08692,6512.90627
2021-08-26 11:00:00,31.31,5523,3461.7578,929.22182,6398.6835
2021-08-26 12:00:00,31.45,5402,3450.0857,913.28532,6355.56814
2021-08-26 13:00:00,31.69,5278,3450.0632,934.98814,6383.38435
2021-08-26 14:00:00,32.15,5133,3449.9265,937.3847,6461.42496
2021-08-26 15:00:00,32.4,4985,3462.6045,920.04847,6602.67513
2021-08-26 16:00:00,32.3,4839,3459.6648,941.96109,6717.66959
2021-08-26 17:00:00,32.05,4755,3465.9473,930.91516,6912.36161
2021-08-26 18:00:00,31.67,4721,3483.423,915.37157,6823.52168
2021-08-26 19:00:00,31.54,4696,3470.5996,917.28228,6592.98167
2021-08-26 20:00:00,31.71,4639,3470.4744,895.84305,6285.45921
2021-08-26 21:00:00,32.15,4548,3464.6804,867.87667,5809.06219
2021-08-26 22:00:00,33.73,4476,3480.4768,856.68543,5112.51789
2021-08-26 23:00:00,35.45,4350,3487.285,864.41287,4570.75712
2021-08-27 00:00:00,36.14,4249,3424.4282,899.08434,5296.57111
2021-08-27 01:00:00,36.82,4152,3424.0867,887.35566,4841.2067
2021-08-27 02:00:00,36.18,4054,3420.8564,878.77449,4798.25951
2021-08-27 03:00:00,35.33,3957,3433.369,884.94439,5047.00416
2021-08-27 04:00:00,34.02,3844,3435.618,900.14308,5663.7155
2021-08-27 05:00:00,32.27,3643,3432.669,917.12595,6341.60816
2021-08-27 06:00:00,32.16,3512,3437.899,944.01846,7219.62853
2021-08-27 07:00:00,32.91,3511,3447.4375,957.93127,7914.49295
2021-08-27 08:00:00,33.3,3553,3457.0674,969.70792,8230.70168
2021-08-27 09:00:00,33.55,3540,3454.3237,984.06806,8284.02121
2021-08-27 10:00:00,34.11,3500,3446.5383,982.44825,8199.15622
2021-08-27 11:00:00,34.16,3430,3454.2036,993.19302,8063.54013
2021-08-27 12:00:00,34.35,3319,3442.8455,984.28676,7935.20705
2021-08-27 13:00:00,33.83,3169,3442.382,996.38545,7920.97735
2021-08-27 14:00:00,34.01,3000,3442.4578,1000.47649,7996.641
2021-08-27 15:00:00,33.87,2853,3454.5042,988.33025,8180.77904
2021-08-27 16:00:00,33.86,2765,3452.1978,1000.63934,8342.04952
2021-08-27 17:00:00,34.38,2763,3458.4885,992.314,8563.14941
2021-08-27 18:00:00,34.37,2813,3476.1218,983.46909,8500.49969
2021-08-27 19:00:00,34.15,2855,3463.5034,971.30319,8335.0213
2021-08-27 20:00:00,33.8,2864,3463.0466,956.377,7962.72078
2021-08-27 21:00:00,34.51,2842,3457.2495,937.66185,7469.41134
2021-08-27 22:00:00,35.65,2699,3473.302,917.88678,6835.12217
2021-08-27 23:00:00,36.51,2663,3479.805,919.33245,6064.22645
2021-08-28 00:00:00,36.15,2636,3684.6626,917.49768,6629.90712
2021-08-28 01:00:00,35.43,2611,3694.1572,909.72272,6326.49974
2021-08-28 02:00:00,35.4,2618,3683.19,896.23943,6370.22045
2021-08-28 03:00:00,35.47,2623,3696.4038,903.35175,6689.84864
2021-08-28 04:00:00,35.39,2624,3701.17,915.18716,7325.15811
2021-08-28 05:00:00,34.64,2566,3705.8188,934.30192,7942.96692
2021-08-28 06:00:00,34.54,2507,3709.993,967.74443,8627.90455
2021-08-28 07:00:00,33.43,2538,3714.7866,978.68527,9084.47819
2021-08-28 08:00:00,33.29,2586,3715.3513,986.57336,9213.13814
2021-08-28 09:00:00,33.1,2565,3720.6409,992.55343,9156.26664
2021-08-28 10:00:00,33.53,2495,3706.332,994.54831,8989.8877
2021-08-28 11:00:00,33.93,2450,3712.137,1000.15057,8881.17889
2021-08-28 12:00:00,33.89,2396,3709.6035,1004.24961,8769.52747
2021-08-28 13:00:00,33.77,2303,3706.4624,1011.83364,8771.43704
2021-08-28 14:00:00,33.99,2204,3711.4543,1012.09662,8830.59013
2021-08-28 15:00:00,33.91,2106,3717.054,997.0162,9037.82359
2021-08-28 16:00:00,33.42,2043,3714.4941,1000.77453,9163.05752
2021-08-28 17:00:00,33.46,2056,3717.2942,991.79474,9292.73087
2021-08-28 18:00:00,33.6,2089,3737.5044,988.31806,9138.67497
2021-08-28 19:00:00,33.26,2103,3725.625,973.6925,8894.77159
2021-08-28 20:00:00,33.07,2092,3726.575,974.18517,8427.11471
2021-08-28 21:00:00,32.82,2050,3716.3323,957.76255,7892.80259
2021-08-28 22:00:00,34.71,2064,3732.3413,942.28671,7330.24036
2021-08-28 23:00:00,35.57,2019,3731.8904,939.49877,6677.03419
2021-08-29 00:00:00,35.67,1989,4270.1533,919.84577,7076.23327
2021-08-29 01:00:00,35.41,1982,4280.9644,908.8733,6703.41841
2021-08-29 02:00:00,35.29,1996,4280.845,894.31222,6518.68813
2021-08-29 03:00:00,35.34,2011,4288.106,894.4,6560.40171
2021-08-29 04:00:00,35.64,1976,4299.117,897.45977,6784.40892
2021-08-29 05:00:00,35.15,1878,4301.692,905.91402,7061.48085
2021-08-29 06:00:00,17.15,1720,4296.441,928.61493,7557.02456
2021-08-29 07:00:00,17.15,1618,4297.92,936.10385,8041.362
2021-08-29 08:00:00,17.15,1621,4308.314,942.69486,8436.0809
2021-08-29 09:00:00,17.15,1625,4306.1367,952.3153,8638.4214
2021-08-29 10:00:00,17.15,1596,4292.619,957.42375,8638.5983
2021-08-29 11:00:00,35.65,1547,4294.499,967.55712,8617.66434
2021-08-29 12:00:00,36.04,1502,4304.4727,969.16031,8529.13018
