UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_solar_production_forecast,avg_wind_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_coal_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_other_production_forecast
2020-01-27 18:00:00,17,4906,2272,90,0,7554,2086,0,3.91986750922668,282.970528421064,275.500916907087,92.5076595584765,0.207552479525875,7409.03,1228.47,471.17767,6092.4297,16.986288,2308.1372,84.71595,14.89047
2020-01-27 19:00:00,18,4959,2273,90,0,8073,1639,0,4.91028034937214,284.488768979584,275.547300936807,493.499569532293,0.069705430154939,7564.19,1367.66,436.27606,6260.9453,17.557299,2300.3032,84.429565,13.51397
2020-01-27 20:00:00,18,4999,2271,91,0,7741,1550,0,4.91028034937214,284.488768979584,275.547300936807,493.499569532293,0.069705430154939,7755.61,1537.42,412.69965,5434.4863,17.353924,2307.594,84.88392,9.16825
2020-01-27 21:00:00,18,4808,2273,91,0,7617,1588,0,4.91028034937214,284.488768979584,275.547300936807,493.499569532293,0.069705430154939,7714.2,1806.84,366.75415,5025.5107,17.545422,2306.967,85.067665,5.62924
2020-01-27 22:00:00,18,4616,2273,90,0,7474,2030,0,4.90062460508419,283.972225470735,275.72006505147,430.784974008982,0.139730576178258,7337.03,2082.95,228.55457,5235.9565,17.188074,2304.799,84.85845,3.44285
2020-01-27 23:00:00,17,4787,2271,91,0,6580,2081,0,4.90062460508419,283.972225470735,275.72006505147,430.784974008982,0.139730576178258,5467.2,2245.23,55.847225,5375.338,16.869228,2304.7627,85.276726,2.87554
2020-01-28 00:00:00,18,5676,2270,85,0,3877,2153,0,4.90062460508419,283.972225470735,275.72006505147,430.784974008982,0.139730576178258,2025.32,2356.56,218.63591,7255.7183,15.914502,2277.2588,84.85432,6.14636
2020-01-28 01:00:00,17,7703,2268,91,0,220,2331,0,3.97719841335783,281.338971645948,276.272974177803,29.6999309379309,0.046798285584341,160.58,2441.46,442.29907,8200.335,16.06726,2267.389,84.59717,9.3394
2020-01-28 02:00:00,18,8739,2271,91,0,0,2264,0,3.97719841335783,281.338971645948,276.272974177803,29.6999309379309,0.046798285584341,0,2502.22,402.37915,8276.005,16.020264,2271.2363,84.856415,12.62616
2020-01-28 03:00:00,13,8612,2270,90,0,0,2366,0,3.97719841335783,281.338971645948,276.272974177803,29.6999309379309,0.046798285584341,0,2573.93,515.4112,8308.833,16.036259,2269.863,83.225365,17.94833
2020-01-28 04:00:00,14,8610,2269,91,0,0,2213,0,4.0317882039481,280.448020083599,275.653404869562,15.2046549181101,0.126434138097452,0,2613.3,782.23834,8393.025,16.068312,2277.5415,83.77667,22.21887
2020-01-28 05:00:00,15,8386,2271,90,0,0,2068,0,4.0317882039481,280.448020083599,275.653404869562,15.2046549181101,0.126434138097452,0,2598.85,470.7847,8414.764,15.856951,2278.8442,82.318954,21.95327
2020-01-28 06:00:00,13,7876,2273,46,0,0,1948,0,4.0317882039481,280.448020083599,275.653404869562,15.2046549181101,0.126434138097452,0,2581.55,432.18747,8229.596,16.103464,2275.7183,83.32331,20.24882
2020-01-28 07:00:00,14,6971,2274,46,0,0,1914,0,4.39314927831267,279.662248617901,275.05409412098,0,0.053389924957295,0,2576.53,444.82153,8108.618,15.77649,2266.8647,84.67625,16.60863
2020-01-28 08:00:00,13,5823,2274,90,0,0,2086,0,4.39314927831267,279.662248617901,275.05409412098,0,0.053389924957295,0,2458.82,367.34195,7772.012,15.860487,2271.1904,84.281906,12.64095
2020-01-28 09:00:00,16,5232,2270,91,0,0,2169,0,4.39314927831267,279.662248617901,275.05409412098,0,0.053389924957295,0,2358.89,220.81947,7185.0674,15.601934,2276.2305,84.404594,10.91381
2020-01-28 10:00:00,16,5206,2271,90,0,0,1526,0,4.74409417141583,279.069349018643,274.536330911855,0,0.074267035798714,0,2297.47,54.768845,6614.189,16.097883,2279.8774,84.68914,6.82885
2020-01-28 11:00:00,16,5131,2272,90,0,0,1486,0,4.74409417141583,279.069349018643,274.536330911855,0,0.074267035798714,0,2262.08,205.87302,6681.603,16.29405,2286.0894,82.8729,6.58389
2020-01-28 12:00:00,16,5621,2272,91,0,0,1382,0,4.74409417141583,279.069349018643,274.536330911855,0,0.074267035798714,0,2204.78,346.37558,7411.638,16.082981,2286.734,83.96977,9.15246
2020-01-28 13:00:00,16,6780,2275,90,0,0,899,0,4.77939130980804,278.691423781405,274.309417373281,0,0.006721098090674,0,2114.95,529.8126,8018.146,16.291868,2293.251,83.44086,10.83203
2020-01-28 14:00:00,15,7846,2274,90,0,0,1235,0,4.77939130980804,278.691423781405,274.309417373281,0,0.006721098090674,7.03,1962.71,540.4847,7873.278,16.16477,2289.5215,82.60729,15.83252
2020-01-28 15:00:00,15,8305,2273,90,0,313,1795,0,4.77939130980804,278.691423781405,274.309417373281,0,0.006721098090674,1386.46,1611.79,845.9143,7766.899,15.730782,2293.3293,82.73565,17.62603
2020-01-28 16:00:00,14,6806,2274,90,0,3780,2252,0,5.86775611984501,281.753761478402,274.403775548119,105.567510812618,0.011283967918415,4697.93,1080.72,644.35785,6846.2197,15.918397,2299.098,83.49917,19.11489
2020-01-28 17:00:00,17,6530,2274,90,0,5239,2535,0,5.86775611984501,281.753761478402,274.403775548119,105.567510812618,0.011283967918415,6956.95,702.28,548.0603,6676.6357,15.200663,2300.0413,82.60481,18.42678
2020-01-28 18:00:00,17,5904,2272,90,0,5322,2876,0,5.86775611984501,281.753761478402,274.403775548119,105.567510812618,0.011283967918415,7577.69,594.3,480.88184,6456.0376,15.780311,2309.2866,83.90606,15.01336
2020-01-28 19:00:00,16,5364,2275,91,0,6695,2377,0,6.56015052693873,283.432855981457,273.933748261834,529.438212284567,0,7704.31,673.23,446.9104,6367.918,16.281765,2301.5671,83.668625,13.67006
2020-01-28 20:00:00,17,5505,2273,91,0,6663,2331,0,6.56015052693873,283.432855981457,273.933748261834,529.438212284567,0,7916.91,804.24,426.2046,5742.478,16.168041,2308.8792,84.302734,9.31624
2020-01-28 21:00:00,17,5361,2271,48,0,7407,2010,0,6.56015052693873,283.432855981457,273.933748261834,529.438212284567,0,7883.41,876.27,374.71994,5684.6357,16.310963,2308.1614,84.39002,5.75025
2020-01-28 22:00:00,16,5468,2275,91,0,7518,2475,0,6.29557950384952,283.140630284824,273.887522333787,450.361422514251,0,7469.86,910.91,230.22505,5770.256,16.021816,2306.0308,84.183464,3.55091
2020-01-28 23:00:00,17,5808,2274,91,0,5558,3331,0,6.29557950384952,283.140630284824,273.887522333787,450.361422514251,0,5582.62,899.99,54.38641,6227.3413,15.824657,2305.9944,84.63493,2.94394
2020-01-29 00:00:00,18,6443,2273,91,0,3540,2803,0,6.29557950384952,283.140630284824,273.887522333787,450.361422514251,0,2168.49,901.73,216.30719,6784.053,16.254353,2278.9487,86.22818,6.21081
2020-01-29 01:00:00,15,7855,2273,91,0,196,3217,0,4.97014369507258,281.016035207996,274.086937352862,28.8993867522667,0.051670235267248,207.07,985.65,447.3651,7784.7974,16.453012,2268.9043,85.89737,9.37273
2020-01-29 02:00:00,15,9019,2275,90,0,0,3271,0,4.97014369507258,281.016035207996,274.086937352862,28.8993867522667,0.051670235267248,0,1002.63,409.34622,7851.3115,16.344418,2272.8918,86.11738,12.64691
2020-01-29 03:00:00,15,8825,2270,91,0,0,3372,0,4.97014369507258,281.016035207996,274.086937352862,28.8993867522667,0.051670235267248,0,867.26,528.94165,7834.375,16.325796,2271.5564,84.34685,17.95018
2020-01-29 04:00:00,16,8621,2272,90,0,0,3186,0,4.47908491272819,280.535938596118,274.142676516838,14.7380743720062,0.109932601893478,0,689.04,791.4233,7975.1533,16.3461,2279.0654,85.141556,22.20481
2020-01-29 05:00:00,17,8183,2273,90,0,0,2782,0,4.47908491272819,280.535938596118,274.142676516838,14.7380743720062,0.109932601893478,0,588.63,486.5937,8085.255,16.114967,2280.4255,83.50153,21.9434
2020-01-29 06:00:00,16,7871,2274,91,0,0,2583,0,4.47908491272819,280.535938596118,274.142676516838,14.7380743720062,0.109932601893478,0,544.2,445.75525,7957.2744,16.330545,2277.3052,84.7276,20.25868
2020-01-29 07:00:00,16,6452,2276,90,0,0,2489,0,4.00354293364162,280.226873482175,274.236210049828,0,0.059597724912006,0,529.45,456.78748,7785.4478,16.020266,2268.4858,86.2332,16.62855
2020-01-29 08:00:00,16,6010,2273,90,0,0,2441,0,4.00354293364162,280.226873482175,274.236210049828,0,0.059597724912006,0,462.62,387.1059,7453.177,16.13644,2272.7673,85.170715,12.69162
2020-01-29 09:00:00,17,5332,2274,91,0,0,2284,0,4.00354293364162,280.226873482175,274.236210049828,0,0.059597724912006,0,431.9,234.74757,6747.4087,15.876686,2278.0237,85.21115,10.96962
2020-01-29 10:00:00,17,4757,2273,90,0,0,2452,0,3.87064789161842,279.954705751184,274.264093522411,0,0.147195719604352,0,421.8,58.881405,6199.6133,16.313414,2281.4346,85.78518,6.8825
2020-01-29 11:00:00,16,4461,2274,91,0,0,2866,0,3.87064789161842,279.954705751184,274.264093522411,0,0.147195719604352,0,454.06,215.6798,6226.8525,16.522348,2287.684,84.24031,6.62153
2020-01-29 12:00:00,18,4833,2272,90,0,0,2505,0,3.87064789161842,279.954705751184,274.264093522411,0,0.147195719604352,0,424.05,349.03046,6961.0977,16.290314,2288.3853,84.82638,9.17233
2020-01-29 13:00:00,17,5602,2273,90,0,0,2308,0,3.57995998326572,279.699600465846,274.257347655206,0,0.02996325217707,0,340.13,536.81396,7537.5576,16.548103,2294.8755,84.35951,10.8355
2020-01-29 14:00:00,17,6777,2274,90,0,0,2422,0,3.57995998326572,279.699600465846,274.257347655206,0,0.02996325217707,10.45,291.79,551.28125,7495.16,16.423845,2291.226,83.52418,15.82732
2020-01-29 15:00:00,16,7835,2275,90,0,282,1982,0,3.57995998326572,279.699600465846,274.257347655206,0,0.02996325217707,1503.99,262.06,860.5052,7371.821,16.00687,2294.9329,83.8749,17.63764
2020-01-29 16:00:00,15,7399,2274,46,0,3245,1370,0,3.87073051475276,282.765323675032,275.127107407157,89.7723547942386,0.033988433306823,4969.18,237.88,666.0821,6328.8525,16.151424,2300.8164,84.11687,19.16029
2020-01-29 17:00:00,17,6530,2274,90,0,5754,1353,0,3.87073051475276,282.765323675032,275.127107407157,89.7723547942386,0.033988433306823,7298.44,183.05,561.0284,6240.579,15.420146,2301.6196,83.81313,18.51685
2020-01-29 18:00:00,16,5792,2273,91,0,6236,1119,0,3.87073051475276,282.765323675032,275.127107407157,89.7723547942386,0.033988433306823,7893.53,129.77,491.43347,5966.252,16.04068,2311.088,84.666336,15.13543
2020-01-29 19:00:00,16,5563,2275,91,0,6777,830,0,4.66470946910079,284.698686803544,275.803147058168,487.107364926434,0,7952.01,114.08,457.7275,5961.209,16.484829,2303.167,84.38755,13.8256
2020-01-29 20:00:00,16,5075,2275,92,0,6735,1392,0,4.66470946910079,284.698686803544,275.803147058168,487.107364926434,0,8150.99,103.71,439.6466,5268.9297,16.39605,2310.5264,84.72129,9.46398
2020-01-29 21:00:00,16,4614,2276,90,0,7239,1704,0,4.66470946910079,284.698686803544,275.803147058168,487.107364926434,0,8023.4,92.84,382.67377,5099.9893,16.570122,2309.865,84.87055,5.87126
2020-01-29 22:00:00,17,4520,2276,91,0,7238,2252,0,4.7260861080423,284.470812965868,276.334729318634,426.180862313466,0,7502.64,94.71,232.51259,5187.2783,16.258444,2307.702,84.72955,3.65928
2020-01-29 23:00:00,17,5286,2276,91,0,5278,1314,0,4.7260861080423,284.470812965868,276.334729318634,426.180862313466,0,5548.07,93.4,53.271095,5557.8,16.072748,2307.7456,85.262825,3.01264
2020-01-30 00:00:00,18,6425,2274,91,0,3543,1232,0,4.7260861080423,284.470812965868,276.334729318634,426.180862313466,0,2125.04,97.65,213.51186,7990.7183,12.3965,2276.6946,84.28591,6.27573
2020-01-30 01:00:00,12,8936,2272,91,0,66,891,0,4.12294964887327,281.752531388888,276.648510040882,30.1463528080122,0,202.77,129.2,451.57608,8902.809,12.665973,2266.6526,84.81254,9.40637
2020-01-30 02:00:00,13,9839,2274,91,0,0,975,0,4.12294964887327,281.752531388888,276.648510040882,30.1463528080122,0,0,197.35,415.41895,8982.789,12.751031,2270.7156,85.109856,12.66784
2020-01-30 03:00:00,13,9452,2272,90,0,4,802,0,4.12294964887327,281.752531388888,276.648510040882,30.1463528080122,0,0,255.36,542.41235,9145.537,12.709597,2269.3508,83.925385,17.95183
2020-01-30 04:00:00,13,9253,2274,92,0,3,771,0,3.84592277808889,281.128753378973,276.084231249633,15.0952228757126,0,0,280.33,799.6279,9095.42,12.773123,2276.777,84.473854,22.19018
2020-01-30 05:00:00,14,8759,2274,89,0,4,697,0,3.84592277808889,281.128753378973,276.084231249633,15.0952228757126,0,0,323.39,502.58707,9082.887,12.670562,2278.1848,83.24444,21.93278
2020-01-30 06:00:00,14,8209,2274,90,0,3,769,0,3.84592277808889,281.128753378973,276.084231249633,15.0952228757126,0,0,368.24,459.7656,8753.729,12.858115,2275.1086,84.76774,20.26776
2020-01-30 07:00:00,14,7486,2280,91,0,3,698,0,3.52499729943279,280.640410453088,275.600590938516,0,0,0,381.82,470.41376,8676.976,12.717366,2266.293,86.23242,16.64787
2020-01-30 08:00:00,14,7266,2278,91,0,4,538,0,3.52499729943279,280.640410453088,275.600590938516,0,0,0,357.02,407.32593,8365.605,12.72687,2270.59,85.46265,12.74204
2020-01-30 09:00:00,15,6794,2277,90,0,3,581,0,3.52499729943279,280.640410453088,275.600590938516,0,0,0,341.72,249.3746,7881.7305,12.650673,2275.9246,85.41925,11.02531
2020-01-30 10:00:00,14,6427,2278,90,0,2,526,0,3.25274911347041,280.332419713522,275.312270298947,0,0,0,332.24,63.07725,7181.6934,12.9650755,2279.2942,85.94107,6.93626
2020-01-30 11:00:00,14,6470,2274,90,0,1,694,0,3.25274911347041,280.332419713522,275.312270298947,0,0,0,323.58,224.53906,7301.1167,13.120409,2285.51,84.29553,6.65925
2020-01-30 12:00:00,16,6775,2274,90,0,2,565,0,3.25274911347041,280.332419713522,275.312270298947,0,0,0,315.07,352.5312,7989.464,12.887968,2286.2275,84.76087,9.19213
2020-01-30 13:00:00,14,6778,2272,90,0,2,506,0,3.05195653306459,280.144541185713,275.020669867716,0,0,0,308.43,543.04425,8700.008,13.219332,2292.8235,84.28587,10.83864
2020-01-30 14:00:00,12,8309,2274,90,0,2,323,0,3.05195653306459,280.144541185713,275.020669867716,0,0,13.95,301.88,561.40826,8443.845,13.06668,2289.1748,83.95054,15.82145
2020-01-30 15:00:00,11,9430,2273,90,0,361,450,0,3.05195653306459,280.144541185713,275.020669867716,0,0,1591.49,300.31,874.4018,8342.255,12.819037,2292.8489,83.633575,17.64835
2020-01-30 16:00:00,11,8082,2272,90,0,3842,355,0,2.88944318381625,284.138778409139,276.041522914958,106.250357092642,0,5232.52,289.32,689.01263,7493.5957,12.706699,2298.7324,84.243744,19.20465
2020-01-30 17:00:00,13,7480,2273,90,0,6063,205,0,2.88944318381625,284.138778409139,276.041522914958,106.250357092642,0,7639.11,274.42,575.3908,7147.711,12.333246,2299.5063,84.02883,18.6059
2020-01-30 18:00:00,11,7248,2272,90,0,6514,153,0,2.88944318381625,284.138778409139,276.041522914958,106.250357092642,0,8231.64,267.32,503.2279,6904.3477,12.738327,2309.0637,84.465256,15.25666
2020-01-30 19:00:00,12,6401,2272,90,0,6846,194,0,2.86258791364724,286.467898671577,276.245100110592,557.461797322591,0,8297.57,257.35,468.8035,6704.0996,13.142282,2301.1926,84.75137,13.98058
2020-01-30 20:00:00,11,6495,2273,46,0,6357,139,0,2.86258791364724,286.467898671577,276.245100110592,557.461797322591,0,8450.83,243.77,452.95108,6101.881,13.117963,2308.5273,85.13281,9.61143
2020-01-30 21:00:00,13,6461,2275,91,0,7007,106,0,2.86258791364724,286.467898671577,276.245100110592,557.461797322591,0,8344.47,221.38,390.59418,6145.9604,13.213355,2307.9048,84.80319,5.99223
2020-01-30 22:00:00,13,6279,2272,91,0,6629,113,0,2.71824446513805,286.175136727942,276.682519626888,487.596431181076,0,7907.25,193.53,235.75394,6250.237,12.996846,2305.7495,85.08611,3.76792
2020-01-30 23:00:00,13,6664,2274,91,0,5648,118,0,2.71824446513805,286.175136727942,276.682519626888,487.596431181076,0,6019.09,165.93,52.695766,6792.4355,12.945361,2305.8054,85.86718,3.08164
2020-01-31 00:00:00,11,7558,2274,91,0,3071,60,0,2.71824446513805,286.175136727942,276.682519626888,487.596431181076,0,2454.54,140.62,210.71417,7647.1914,13.82366,2276.4316,83.31163,6.3411
2020-01-31 01:00:00,12,9010,2272,91,0,181,51,0,2.52404472697198,283.17891427707,276.442845973817,37.0238750296316,0,280.57,132.45,455.85574,8651.116,14.036575,2266.5305,83.70965,9.4403
2020-01-31 02:00:00,11,10008,2272,47,0,0,190,0,2.52404472697198,283.17891427707,276.442845973817,37.0238750296316,0,0,139.18,421.5871,8803.606,13.962271,2270.5347,84.102234,12.68894
2020-01-31 03:00:00,10,10087,2272,91,0,0,179,0,2.52404472697198,283.17891427707,276.442845973817,37.0238750296316,0,0,144.81,555.98883,8976.4375,13.993984,2269.1282,82.775734,17.95328
2020-01-31 04:00:00,11,9941,2273,91,0,0,244,0,2.53270241451064,282.570921826549,275.605184902174,18.4646119452181,0,0,142.35,807.92126,8906.47,14.032168,2276.605,83.55757,22.17501
2020-01-31 05:00:00,11,9916,2272,90,0,0,469,0,2.53270241451064,282.570921826549,275.605184902174,18.4646119452181,0,0,139.99,518.71405,8885.702,13.8601465,2277.9988,82.29728,21.9214
2020-01-31 06:00:00,12,9293,2271,92,0,0,455,0,2.53270241451064,282.570921826549,275.605184902174,18.4646119452181,0,0,140.14,473.8865,8559.13,14.038226,2274.9556,83.82913,20.27607
2020-01-31 07:00:00,13,7981,2271,90,0,0,565,0,2.58847357617023,282.027994169409,274.914437609793,0,0,0,143.06,484.11963,8444.977,13.829068,2266.1096,85.478874,16.6666
2020-01-31 08:00:00,13,7267,2275,90,0,0,555,0,2.58847357617023,282.027994169409,274.914437609793,0,0,0,111.47,427.65103,8102.0327,13.90221,2270.4492,84.6952,12.79221
2020-01-31 09:00:00,13,6442,2276,90,0,0,562,0,2.58847357617023,282.027994169409,274.914437609793,0,0,0,109.82,264.07993,7563.8306,13.737752,2275.6562,84.67597,11.08087
2020-01-31 10:00:00,13,6311,2275,90,0,0,418,0,2.64287998303696,281.629320731069,274.338293683352,0,0,0,115.46,67.267845,6802.1606,14.143582,2279.2007,85.45385,6.99012
2020-01-31 11:00:00,13,6293,2275,90,0,0,392,0,2.64287998303696,281.629320731069,274.338293683352,0,0,0,130.18,233.43141,6939.9443,14.292809,2285.3682,83.91835,6.69705
2020-01-31 12:00:00,13,6577,2274,91,0,0,391,0,2.64287998303696,281.629320731069,274.338293683352,0,0,0,149.5,356.07404,7628.333,14.16481,2286.043,84.55757,9.21187
2020-01-31 13:00:00,14,6701,2273,90,0,0,511,0,2.72574636025824,281.346184740955,274.022759220707,0,0,0,167.26,549.3023,8395.358,14.362257,2292.7275,84.103935,10.84146
2020-01-31 14:00:00,13,7468,2275,90,0,0,508,0,2.72574636025824,281.346184740955,274.022759220707,0,0,18.06,180.41,571.6156,8159.1772,14.303478,2289.026,83.65563,15.81494
2020-01-31 15:00:00,12,8615,2273,91,0,415,419,0,2.72574636025824,281.346184740955,274.022759220707,0,0,1767.17,191.17,888.37744,8011.684,13.969233,2292.7583,83.62116,17.65814
2020-01-31 16:00:00,12,7987,2273,90,0,3593,314,0,2.7722593497578,285.91839736906,275.599346918648,115.104980229056,0.000987505625153,5688.97,182.96,712.09973,7125.92,14.091135,2298.559,84.17627,19.24796
2020-01-31 17:00:00,14,6849,2272,49,0,6646,164,0,2.7722593497578,285.91839736906,275.599346918648,115.104980229056,0.000987505625153,8176.38,167.44,589.8423,6667.8423,13.516339,2299.4622,83.90439,18.69391
2020-01-31 18:00:00,14,6611,2272,90,0,7362,201,0,2.7722593497578,285.91839736906,275.599346918648,115.104980229056,0.000987505625153,8749.02,166.55,515.1122,6356.293,14.004673,2308.8577,84.58272,15.377
2020-01-31 19:00:00,16,6046,2273,90,0,7365,216,0,3.14843405092806,288.087313240993,275.943814069231,570.74575629884,0.005441019358597,8814.24,172.91,479.90778,6097.1904,14.392652,2301.2168,84.658325,14.13493
2020-01-31 20:00:00,15,5863,2273,91,0,7420,360,0,3.14843405092806,288.087313240993,275.943814069231,570.74575629884,0.005441019358597,8879.54,181.06,466.3198,5467.4873,14.355007,2308.4937,85.06529,9.75856
2020-01-31 21:00:00,16,5519,2272,91,0,6662,420,0,3.14843405092806,288.087313240993,275.943814069231,570.74575629884,0.005441019358597,8832.74,184.24,398.53506,5496.6177,14.459658,2307.8242,85.04508,6.11312
2020-01-31 22:00:00,14,5675,2272,91,0,6914,273,0,3.2642266523959,287.378376125258,276.688913952962,494.519854765916,0.014853459550656,8513.61,179.05,238.97697,5588.787,14.225351,2305.7234,85.08794,3.8768
2020-01-31 23:00:00,14,6266,2273,91,0,6120,194,0,3.2642266523959,287.378376125258,276.688913952962,494.519854765916,0.014853459550656,6602.1,165.68,52.101246,6217.597,14.070793,2305.7034,85.54918,3.15091
2020-02-01 00:00:00,14,6669,2272,91,0,3058,188,0,3.2642266523959,287.378376125258,276.688913952962,494.519854765916,0.014853459550656,2920.35,152.02,259.51733,6257.0303,13.778615,2278.0396,69.44685,6.96906
2020-02-01 01:00:00,13,7909,2272,91,0,264,263,0,3.42728146682907,283.984146132386,276.260980694259,35.18728649132,0.010448272329333,428.61,151.95,520.97504,7296.698,13.811637,2260.0757,71.75831,8.52481
2020-02-01 02:00:00,13,8662,2273,91,0,14,352,0,3.42728146682907,283.984146132386,276.260980694259,35.18728649132,0.010448272329333,0,169.87,328.73743,7637.0005,13.70693,2264.7603,73.40273,10.68228
2020-02-01 03:00:00,12,8733,2271,91,0,15,364,0,3.42728146682907,283.984146132386,276.260980694259,35.18728649132,0.010448272329333,0,197.82,558.80646,7240.826,14.039423,2268.3237,72.691315,14.18377
2020-02-01 04:00:00,13,8908,2271,91,0,15,321,0,3.86574476391777,283.174973820378,275.380695557398,17.6995280705479,0.027408055463888,0,244.79,745.2087,7706.5947,14.022422,2270.1267,73.01719,17.00345
2020-02-01 05:00:00,13,8969,2270,91,0,0,279,0,3.86574476391777,283.174973820378,275.380695557398,17.6995280705479,0.027408055463888,0,296.16,486.68973,7720.029,13.866985,2269.941,72.891235,16.73355
2020-02-01 06:00:00,14,8885,2270,90,0,0,235,0,3.86574476391777,283.174973820378,275.380695557398,17.6995280705479,0.027408055463888,0,341,351.21783,7532.782,14.181364,2267.8018,75.91402,15.91972
2020-02-01 07:00:00,14,8169,2271,90,0,0,149,0,4.40763428708386,282.416497134449,274.775479581922,0,0.008934105749476,0,387.51,509.28665,7038.6553,13.707463,2262.2964,77.8265,13.39961
2020-02-01 08:00:00,16,6672,2272,46,0,0,159,0,4.40763428708386,282.416497134449,274.775479581922,0,0.008934105749476,0,370.7,378.9892,6934.5786,13.814845,2259.0427,76.369995,11.38965
2020-02-01 09:00:00,16,6305,2271,90,0,0,154,0,4.40763428708386,282.416497134449,274.775479581922,0,0.008934105749476,0,371.63,245.56813,5870.2554,13.523324,2265.692,75.9067,10.32626
2020-02-01 10:00:00,14,6431,2272,46,0,0,149,0,4.87783044322416,281.661712094351,274.305392770475,0,0.027278692759788,0,384.94,0,6059.837,14.278594,2264.6711,76.32358,6.9937
2020-02-01 11:00:00,14,6134,2270,85,0,0,184,0,4.87783044322416,281.661712094351,274.305392770475,0,0.027278692759788,0,495.56,180.01093,5944.4194,14.426772,2270.4785,74.20508,6.31546
2020-02-01 12:00:00,14,6066,2271,46,0,0,147,0,4.87783044322416,281.661712094351,274.305392770475,0,0.027278692759788,0,642.22,426.6264,6831.3813,14.286209,2274.068,74.95462,7.81496
2020-02-01 13:00:00,13,6075,2269,46,0,0,186,0,5.43687622438578,280.999268255686,273.795320985676,0,0.025268917566872,0,770.21,411.93036,6773.3247,14.28963,2269.4404,74.44167,8.31785
2020-02-01 14:00:00,13,6496,2270,46,0,0,218,0,5.43687622438578,280.999268255686,273.795320985676,0,0.025268917566872,20.72,946.4,639.9843,7020.0864,14.23035,2269.334,75.12105,11.86024
2020-02-01 15:00:00,14,6856,2270,46,0,428,253,0,5.43687622438578,280.999268255686,273.795320985676,0,0.025268917566872,1700.72,1171.37,888.01215,6785.1406,13.7137,2270.196,73.765724,13.35463
2020-02-01 16:00:00,14,4666,2270,46,0,4641,265,0,6.80963174413335,283.874445637256,274.001171989248,98.6311761090258,0.101753195016088,5311.62,1391.18,760.09717,5978.592,14.375914,2284.0864,75.122246,15.22237
2020-02-01 17:00:00,14,3685,2272,49,0,7324,325,0,6.80963174413335,283.874445637256,274.001171989248,98.6311761090258,0.101753195016088,7573.33,1586.56,620.6962,5897.6045,13.2765665,2280.711,74.747444,15.80643
2020-02-01 18:00:00,15,3600,2269,46,0,7647,370,0,6.80963174413335,283.874445637256,274.001171989248,98.6311761090258,0.101753195016088,8174.39,1845.73,504.24213,5606.9365,13.851513,2292.2073,73.63568,13.94544
2020-02-01 19:00:00,13,3651,2273,90,0,7677,343,0,8.98985916662292,284.392356567207,273.060960552506,523.751147375326,0.154199223271196,8275.58,2320.29,350.07837,5865.147,14.398788,2272.5874,76.865234,14.11085
2020-02-01 20:00:00,13,3732,2272,91,0,7781,370,0,8.98985916662292,284.392356567207,273.060960552506,523.751147375326,0.154199223271196,8357.05,2933,460.22852,4894.5815,14.163932,2277.9082,76.352974,10.68237
2020-02-01 21:00:00,15,3679,2271,89,0,7179,400,0,8.98985916662292,284.392356567207,273.060960552506,523.751147375326,0.154199223271196,8233.13,3321.9,439.2146,4223.4863,14.333856,2283.2283,74.147316,7.3815
2020-02-01 22:00:00,15,3941,2271,91,0,7230,390,0,9.92590870604708,282.441039129115,272.135694928102,460.545287973503,0.413011042786008,7819.35,3386.17,139.33609,4542.287,14.025224,2280.1216,76.549675,5.66698
2020-02-01 23:00:00,16,4765,2272,46,0,6832,388,0,9.92590870604708,282.441039129115,272.135694928102,460.545287973503,0.413011042786008,5973.91,3342.39,108.56914,4776.9414,13.685321,2278.761,79.13254,4.18132
2020-02-02 00:00:00,17,5517,2273,90,0,4300,262,0,9.92590870604708,282.441039129115,272.135694928102,460.545287973503,0.413011042786008,2561.4,3422,256.83215,5955.7114,14.234559,2277.7354,82.893814,7.05413
2020-02-02 01:00:00,15,7011,2272,90,0,259,366,0,8.78026782577062,279.078218148983,271.435105477808,36.9000738557261,0.292371941577267,348.5,3557.95,527.20703,6907.4966,14.252982,2259.7908,83.60922,8.60173
2020-02-02 02:00:00,15,8140,2273,91,0,0,424,0,8.78026782577062,279.078218148983,271.435105477808,36.9000738557261,0.292371941577267,0,3612.33,335.54965,7189.042,14.311121,2264.5005,84.05847,10.76552
2020-02-02 03:00:00,15,7814,2271,46,0,0,420,0,8.78026782577062,279.078218148983,271.435105477808,36.9000738557261,0.292371941577267,0,3560.25,569.35693,6769.123,14.446723,2268.0498,82.935875,14.26828
2020-02-02 04:00:00,16,7801,2272,91,0,0,414,0,8.71292147552155,277.119832302251,270.08815457739,18.5024197610601,0.533921040677656,0,3378.61,755.08826,7357.772,14.510246,2269.809,82.98334,17.0919
2020-02-02 05:00:00,15,8419,2272,91,0,0,266,0,8.71292147552155,277.119832302251,270.08815457739,18.5024197610601,0.533921040677656,0,3138.65,502.13385,7576.185,14.354736,2269.641,81.87735,16.82024
