UTC time,carbon_intensity,avg_solar_production_forecast,avg_wind_production_forecast,avg_coal_production_forecast,avg_hydro_production_forecast,avg_biomass_production_forecast,avg_nat_gas_production_forecast,avg_unknown_production_forecast,avg_nuclear_production_forecast,avg_geothermal_production_forecast,avg_oil_production_forecast
2021-08-02 19:00:00+00:00,341.36,1694,24024,59420.285,9550.641,20109.174,21564.562,1501.2704,31435.652,70.46897,1253.0392
2021-08-02 20:00:00+00:00,347.72,0,21387,57036.94,9705.669,20134.271,21047.676,1504.5039,31431.89,72.81745,1261.5408
2021-08-02 21:00:00+00:00,345.65,0,19777,54660.74,9663.172,20117.736,20176.643,1492.7517,31336.086,74.50419,1276.9668
2021-08-02 22:00:00+00:00,335.8,0,17898,50335.742,9487.356,20119.773,19253.52,1514.1954,31141.809,74.931206,1265.9385
2021-08-02 23:00:00+00:00,339.29,0,16187,49232.746,9365.573,20042.336,17966.44,1518.3861,31025.453,77.53142,1285.7493
2021-08-03 00:00:00+00:00,362.44,0,15029,53471.715,9293.791,19974.447,8117.3687,1475.0068,32082.559,81.858505,1226.7102
2021-08-03 01:00:00+00:00,344.41,0,13861,51030.844,9225.002,19990.482,7920.136,1482.3414,32060.875,82.932686,1219.108
2021-08-03 02:00:00+00:00,349.4,0,12548,49698.86,9173.616,19980.936,8472.895,1494.1953,31848.281,83.121925,1233.6107
2021-08-03 03:00:00+00:00,356.53,0,11377,50017.242,9240.79,19965.055,9592.768,1492.8245,32119.254,83.17533,1248.8281
2021-08-03 04:00:00+00:00,366.41,543,10135,52941.63,9283.386,19999.645,10873.479,1503.1273,32212.512,82.99042,1253.617
2021-08-03 05:00:00+00:00,366.35,6671,8458,57565.996,9371.18,19975.037,13274.066,1483.3954,32087.717,80.883995,1257.1718
2021-08-03 06:00:00+00:00,342.63,22128,6152,61471.055,9451.157,19974.018,14807.975,1496.072,32133.39,79.529526,1251.5028
2021-08-03 07:00:00+00:00,314.5,42268,4499,63929.812,9583.433,20001.557,15811.08,1472.8424,32103.268,78.93679,1256.138
2021-08-03 08:00:00+00:00,287.32,60218,4107,63843.953,9591.214,19999.225,16572.717,1481.6467,32002.26,75.9242,1269.9996
2021-08-03 09:00:00+00:00,271.67,72130,4336,61475.348,9511.136,19950.498,15692.697,1474.6136,31813.547,74.7465,1280.4663
2021-08-03 10:00:00+00:00,264.31,77871,4840,58055.832,9475.66,19961.115,15165.237,1478.5071,31810.986,73.3259,1275.3612
2021-08-03 11:00:00+00:00,258.28,79281,5571,54348.09,9198.698,19924.879,14762.5,1475.1207,31803.494,71.02293,1278.1078
2021-08-03 12:00:00+00:00,255.2,78524,6819,51845.74,9201.184,19817.36,13851.673,1485.146,31615.652,70.74501,1272.8937
2021-08-03 13:00:00+00:00,254.48,74082,7951,51084.777,9219.11,19944.781,14177.766,1473.6349,31506.832,70.71094,1270.0513
2021-08-03 14:00:00+00:00,265.75,66378,8243,51460.59,9302.305,19885.209,13835.204,1484.1438,31579.057,69.35295,1280.957
2021-08-03 15:00:00+00:00,292.83,53986,8379,54108.867,9324.366,20051.807,14601.238,1495.6411,31708.986,69.18846,1273.6377
2021-08-03 16:00:00+00:00,324.64,38344,8410,58339.176,9533.269,20012.365,16490.39,1483.6399,31715.408,70.707375,1272.549
2021-08-03 17:00:00+00:00,352.72,21898,8324,62260.023,9668.594,20035.418,16529.018,1466.8704,31608.375,71.148766,1264.714
2021-08-03 18:00:00+00:00,375.53,8414,7957,65119.14,9567.188,20012.174,17730.031,1455.555,31750.959,73.18616,1246.2756
2021-08-03 19:00:00+00:00,389.06,1283,8425,66715.81,9457.601,19975.021,17430.053,1456.8971,31723.992,75.004715,1247.2316
2021-08-03 20:00:00+00:00,389.23,0,9902,65180.37,9556.357,20017.02,16375.79,1444.4194,31654.152,77.71335,1251.5477
2021-08-03 21:00:00+00:00,384.29,0,11325,62542.88,9556.032,20032.807,15967.059,1448.9497,31597.19,79.16531,1254.8861
2021-08-03 22:00:00+00:00,376.64,0,11962,57977.785,9300.318,20019.258,14654.02,1461.9656,31405.39,80.25026,1245.1604
2021-08-03 23:00:00+00:00,371.1,0,11741,53858.93,9177.997,19897.412,13331.461,1462.9913,31364.215,81.0576,1250.989
2021-08-04 00:00:00+00:00,365.82,0,11423,63503.316,9187.751,19937.543,9377.955,1485.6985,32024.441,81.844475,1224.1279
2021-08-04 01:00:00+00:00,361.04,0,10671,61527.805,9118.369,19950.912,9066.072,1493.0806,32005.19,82.91254,1215.4381
2021-08-04 02:00:00+00:00,362.97,0,9677,60769.332,9070.706,19949.742,9598.081,1505.7921,31801.586,83.09708,1230.0342
2021-08-04 03:00:00+00:00,374.31,0,8575,60884.65,9152.392,19937.105,10774.389,1506.597,32077.973,83.15344,1245.5664
2021-08-04 04:00:00+00:00,384.33,401,7816,64002.55,9223.759,19966.812,12145.426,1514.8652,32166.13,82.962654,1250.533
2021-08-04 05:00:00+00:00,385.35,4875,6904,68006.04,9329.981,19949.18,14496.169,1495.1008,32053.46,80.858284,1253.0751
2021-08-04 06:00:00+00:00,363.37,16368,5259,71185.46,9426.209,19949.941,16017.436,1507.2582,32102.996,79.50748,1247.1799
2021-08-04 07:00:00+00:00,332.3,32517,3353,73095.06,9575.249,19973.795,16969.959,1482.6896,32069.83,78.91922,1252.852
2021-08-04 08:00:00+00:00,302.84,49706,2354,72520.94,9593.888,19975.387,17548.643,1491.228,31982.36,75.89823,1266.856
2021-08-04 09:00:00+00:00,280.36,64700,2153,70473.414,9504.817,19935.168,16722.482,1483.9885,31789.203,74.72514,1277.2627
2021-08-04 10:00:00+00:00,269.13,74493,2289,67128.664,9451.101,19943.502,16017.8,1485.8026,31792.773,73.31722,1271.5912
2021-08-04 11:00:00+00:00,264.42,77993,2637,63551.832,9154.242,19914.162,15434.385,1482.5603,31777.64,71.01154,1274.6656
2021-08-04 12:00:00+00:00,263.85,76771,3351,60966.105,9160.629,19814.541,14625.2,1491.6721,31597.318,70.72723,1269.0471
2021-08-04 13:00:00+00:00,268.87,72237,4365,60787.516,9171.702,19929.064,14802.708,1481.0657,31492.465,70.70394,1267.2797
2021-08-04 14:00:00+00:00,281.94,63212,5036,60813.902,9271.005,19879.033,14621.958,1491.7407,31556.363,69.34335,1279.2502
2021-08-04 15:00:00+00:00,304.05,50315,5814,63231.77,9286.039,20030.193,15501.172,1501.5872,31685.29,69.18873,1271.1323
2021-08-04 16:00:00+00:00,327.84,34722,6515,67069.336,9504.289,19992.875,17182.85,1489.7051,31688.99,70.70773,1271.6602
2021-08-04 17:00:00+00:00,350.21,19550,7035,69832.94,9643.789,20014.41,17383.078,1473.5939,31585.38,71.14698,1262.5942
2021-08-04 18:00:00+00:00,370.21,7556,7226,71990.19,9557.571,19989.277,18446.246,1463.0399,31732.732,73.20311,1244.6388
2021-08-04 19:00:00+00:00,380.89,1233,8060,73042.195,9447.426,19954.586,18264.986,1463.6487,31704.139,75.01873,1244.3369
2021-08-04 20:00:00+00:00,378.73,0,9840,70914.87,9541.314,19988.715,17153.2,1450.3933,31622.617,77.721214,1248.7823
2021-08-04 21:00:00+00:00,372.14,0,10918,68213.36,9536.313,19998.193,16639.477,1457.0094,31566.01,79.174576,1252.601
2021-08-04 22:00:00+00:00,365.69,0,11830,63452.543,9269.701,19985.896,15141.037,1469.6044,31383.08,80.26513,1243.7029
2021-08-04 23:00:00+00:00,364.55,0,13841,60047.914,9122.72,19876.283,13847.227,1471.2334,31334.38,81.0555,1248.3822
2021-08-05 00:00:00+00:00,263.19,0,13637,60909.31,9251.79,20091.81,12160.939,1458.9417,31978.541,81.830574,1265.4956
2021-08-05 01:00:00+00:00,358.82,0,13405,59364.887,9212.068,20103.504,11569.755,1463.5776,31959.494,82.892204,1269.1526
2021-08-05 02:00:00+00:00,357.93,0,13014,58945.363,9194.365,20101.441,11950.054,1476.132,31755.371,83.07212,1279.8519
2021-08-05 03:00:00+00:00,362,0,12788,59103.23,9295.19,20085.871,12832.241,1478.4922,32029.861,83.13152,1294.7915
2021-08-05 04:00:00+00:00,367.47,393,12820,62400.023,9355.38,20118.512,14019.392,1484.5511,32119.832,82.93469,1293.3939
2021-08-05 05:00:00+00:00,367.95,4910,12294,66028.65,9442.546,20098.057,16252.884,1463.5543,32004.81,80.832565,1300.8818
2021-08-05 06:00:00+00:00,351.53,16359,9555,69034.86,9506.876,20095.469,17910.135,1477.6772,32053.701,79.48557,1293.9713
2021-08-05 07:00:00+00:00,327.77,32087,6734,70744.414,9624.372,20117.348,19001.04,1452.0824,32021.277,78.90197,1293.7303
2021-08-05 08:00:00+00:00,297.68,48415,6319,69779.67,9600,20117.232,19499.25,1463.1521,31930.865,75.87242,1313.7607
2021-08-05 09:00:00+00:00,268.37,62230,7195,67739.77,9505.186,20076.072,18887.346,1457.3069,31741.33,74.70404,1336.2925
2021-08-05 10:00:00+00:00,252.22,71741,8383,64493.63,9444.241,20081.457,18010.762,1457.7719,31742.977,73.309135,1331.0308
2021-08-05 11:00:00+00:00,241.95,76277,9822,61262.258,9196.412,20051.5,17433.465,1453.4692,31729.172,71.00084,1340.6584
2021-08-05 12:00:00+00:00,234.81,77057,11639,58629.26,9192.311,19948.387,16548.47,1460.1475,31547.65,70.709915,1339.4032
2021-08-05 13:00:00+00:00,230.99,74888,13904,58813.54,9200.976,20069.785,16414.223,1450.1171,31443.287,70.69743,1328.7483
2021-08-05 14:00:00+00:00,236.14,67498,15686,58737.066,9301.436,20016.242,16213.068,1459.3881,31507.809,69.3346,1335.1791
2021-08-05 15:00:00+00:00,251.89,54947,17558,61149.414,9354.861,20176.78,17046.568,1467.9971,31637.998,69.18999,1347.0242
2021-08-05 16:00:00+00:00,283.31,38658,19471,64905.67,9550.738,20140.342,18399.621,1454.8615,31639.91,70.70895,1327.5453
2021-08-05 17:00:00+00:00,309.1,21879,21091,67117.11,9701.068,20162.73,18868.12,1440.966,31537.016,71.14612,1331.512
2021-08-05 18:00:00+00:00,334.5,8205,22461,69209.79,9625.462,20132.01,19939.473,1432.7938,31681.26,73.22096,1318.9978
2021-08-05 19:00:00+00:00,341.76,1207,24587,69915.57,9521.836,20095.957,20016.229,1434.4563,31652.893,75.03376,1321.3027
2021-08-05 20:00:00+00:00,331.79,0,27692,67475.79,9625.405,20129.541,18896.277,1422.6571,31575.16,77.729836,1320.1808
2021-08-05 21:00:00+00:00,311.22,0,29946,64912.934,9608.92,20138.37,18314.486,1431.0607,31519.475,79.18456,1313.5017
2021-08-05 22:00:00+00:00,273.95,0,32729,60288.715,9359.49,20122.057,16659.846,1443.7471,31334.13,80.2808,1298.0353
2021-08-05 23:00:00+00:00,239.07,0,37541,57207.684,9230.238,20004.46,15553.138,1446.0269,31288.068,81.05404,1301.0798
2021-08-06 00:00:00+00:00,217.45,0,38258,43964.816,8180.2397,20165.05,8958.002,1461.6498,31888.146,81.81679,1235.8706
2021-08-06 01:00:00+00:00,231.68,0,38932,43208.426,8167.234,20182.492,9183.251,1467.5135,31870.525,82.87166,1230.7461
2021-08-06 02:00:00+00:00,237.86,0,39332,43130.016,8177.8945,20170.963,10199.144,1480.1958,31670.543,83.04709,1244.8367
2021-08-06 03:00:00+00:00,246.67,0,40101,43797.297,8270.718,20159.299,11599.186,1482.1648,31946.348,83.10952,1260.2362
2021-08-06 04:00:00+00:00,251.35,420,41605,47525.547,8339.28,20194.156,13014.179,1489.5675,32034.357,82.90653,1262.5367
2021-08-06 05:00:00+00:00,252.96,4759,43028,50293.32,8415.424,20169.066,15122.712,1469.4587,31924.201,80.80689,1268.8937
2021-08-06 06:00:00+00:00,239.76,15766,42077,53252.42,8472.4375,20170.572,16366.123,1482.923,31974.555,79.46381,1261.651
2021-08-06 07:00:00+00:00,223.07,31544,41093,54853.895,8528.386,20198.537,16748.82,1458.2892,31941.328,78.88501,1266.5443
2021-08-06 08:00:00+00:00,204.41,48480,42939,52407.89,8461.992,20198.795,17137.85,1468.7871,31855.896,75.84676,1281.6779
2021-08-06 09:00:00+00:00,184.84,63099,46652,49955.51,8355.225,20141.578,16180.831,1462.752,31665.893,74.683174,1293.6866
2021-08-06 10:00:00+00:00,150.84,73888,50345,46810.96,8309.156,20159.55,15413.782,1464.2275,31669.613,73.30163,1290.9517
2021-08-06 11:00:00+00:00,131.85,79595,53629,43920.64,8141.9956,20121.908,15064.44,1460.0697,31653.15,70.99083,1294.4271
2021-08-06 12:00:00+00:00,121.9,81844,56695,41229.707,8163.145,20008.96,14174.567,1467.727,31474.854,70.693054,1290.8184
2021-08-06 13:00:00+00:00,120.82,80231,57656,42260.25,8183.2793,20138.121,14653.475,1457.8909,31372.41,70.6914,1286.7927
2021-08-06 14:00:00+00:00,133.81,72524,56497,42593.234,8236.867,20084.332,15053.801,1467.27,31433.594,69.3267,1294.306
2021-08-06 15:00:00+00:00,150.82,59778,54862,45579.637,8281.0205,20246.17,16028.885,1476.4819,31563.338,69.19225,1290.5127
2021-08-06 16:00:00+00:00,175.5,42558,52422,49731.457,8429.574,20211.04,17602.312,1463.5597,31563.805,70.711,1286.3273
2021-08-06 17:00:00+00:00,212.45,23558,48467,52017.137,8592.2705,20223.918,17675.193,1448.5208,31462.713,71.14618,1280.7838
2021-08-06 18:00:00+00:00,243.21,8290,44354,54780.203,8582.414,20196.623,18442.705,1439.0474,31607.865,73.23969,1261.3754
2021-08-06 19:00:00+00:00,261.26,1151,42007,54850.207,8507.787,20153.955,17612.145,1439.8103,31579.04,75.0498,1265.0852
2021-08-06 20:00:00+00:00,259.56,0,42664,52021.64,8592.9,20188.799,16120.591,1427.4104,31497.354,77.73925,1267.0862
2021-08-06 21:00:00+00:00,250.63,0,44656,49422.355,8521.151,20202.576,15543.719,1434.7234,31442.492,79.19527,1268.2828
2021-08-06 22:00:00+00:00,242.44,0,46450,45068.582,8304.69,20180.45,14051.477,1447.1472,31260.781,80.29727,1256.401
2021-08-06 23:00:00+00:00,219.83,0,47515,41780.41,8184.226,20054.492,12968.037,1448.9843,31212.586,81.05323,1263.0007
2021-08-07 00:00:00+00:00,150.51,0,46732,39386.375,9106.521,20265.344,7484.412,1459.3656,31797.006,81.80314,1243.6266
2021-08-07 01:00:00+00:00,209.22,0,45286,38132.105,9053.418,20281.408,7531.969,1466.4698,31780.531,82.85095,1241.5775
2021-08-07 02:00:00+00:00,214.1,0,42672,37231.387,9011.46,20267.207,8508.148,1479.4589,31583.65,83.02194,1255.3854
2021-08-07 03:00:00+00:00,220.27,0,40048,37242.664,9039.705,20253.703,9572.236,1480.7913,31860.266,83.0875,1270.044
2021-08-07 04:00:00+00:00,223.73,421,38481,40407.918,9049.452,20289.686,11015.648,1490.0061,31946.5,82.878174,1271.4695
2021-08-07 05:00:00+00:00,213.57,5817,36755,43131.168,9099.836,20260.967,13320.849,1470.813,31840.135,80.781235,1280.7755
2021-08-07 06:00:00+00:00,197.17,20767,33434,46663.594,9150.57,20260.145,14684.84,1483.9159,31891.54,79.4422,1273.7836
2021-08-07 07:00:00+00:00,179.08,41772,29690,49049.945,9211.784,20287.895,15679.089,1460.5028,31857.885,78.86837,1276.2124
2021-08-07 08:00:00+00:00,160.39,62536,28188,47585.855,9170.88,20286.164,16196.634,1470.6923,31776.184,75.82127,1291.2251
2021-08-07 09:00:00+00:00,144.66,77482,29185,45706.25,9090.237,20225.723,15501.448,1464.5674,31585.611,74.66254,1303.6506
2021-08-07 10:00:00+00:00,136.76,85210,31188,42996.344,9104.288,20243.914,14838.748,1467.7882,31590.973,73.294716,1302.7158
2021-08-07 11:00:00+00:00,135.48,86379,32759,40448.73,8907.602,20203.83,14475.203,1463.6904,31572.76,70.98151,1305.521
2021-08-07 12:00:00+00:00,138.43,81622,33961,37429.176,8944.737,20088.23,13479.111,1472.6289,31397.008,70.67664,1303.1848
2021-08-07 13:00:00+00:00,146.99,72186,34886,37590.777,9000.589,20220.682,13962.789,1462.8923,31295.799,70.68585,1296.3699
2021-08-07 14:00:00+00:00,161.48,58892,34849,37124.234,9056.153,20165.723,13832.745,1472.2289,31354.758,69.31965,1300.6958
2021-08-07 15:00:00+00:00,180.63,44127,34153,39512.215,9091.086,20331.05,14601.057,1482.4388,31483.717,69.19551,1299.4768
2021-08-07 16:00:00+00:00,197.36,28977,32871,43395.164,9262.3545,20297.441,16718.873,1469.5015,31483.703,70.713905,1290.8353
2021-08-07 17:00:00+00:00,210.33,15443,31370,45452.977,9393.449,20309.055,16578.701,1452.9662,31383.768,71.14719,1288.7
2021-08-07 18:00:00+00:00,216.2,5659,31111,48702.39,9295.442,20279.527,17949.082,1441.9171,31529.818,73.2593,1267.9856
2021-08-07 19:00:00+00:00,209.56,888,34976,49398.824,9193.112,20236.154,17153.104,1441.8489,31500.787,75.06685,1275.2081
2021-08-07 20:00:00+00:00,202.07,0,43013,47397.562,9284.166,20271.498,16076.671,1428.9744,31415.914,77.74943,1276.476
2021-08-07 21:00:00+00:00,188.29,0,51888,45939.84,9248.649,20286.537,15341.792,1434.4958,31361.738,79.20669,1276.1329
2021-08-07 22:00:00+00:00,160.92,0,58652,42561.57,9022.633,20262.387,14209.035,1446.8387,31183.182,80.31452,1261.8578
2021-08-07 23:00:00+00:00,139.44,0,64211,39477.344,8934.554,20131.973,12771.354,1448.2167,31133.422,81.053085,1271.3687
2021-08-08 00:00:00+00:00,128.23,0,68272,28248.963,9545.271,20206.902,9133.141,1547.2885,31269.787,80.33837,1233.231
2021-08-08 01:00:00+00:00,126.83,0,72243,24914.49,9537.527,20187.695,8569.682,1544.5752,31217.502,80.092735,1234.0873
2021-08-08 02:00:00+00:00,125.56,0,76007,25210.053,9504.316,20232.896,8416.878,1547.1294,30912.662,80.98993,1248.7241
2021-08-08 03:00:00+00:00,121.29,0,78869,25391.93,9544.873,20211.535,9465.293,1535.586,31237.066,80.36431,1259.7819
2021-08-08 04:00:00+00:00,117.62,376,81513,25467.205,9543.683,20225.416,11177.294,1541.4198,31270.814,80.90872,1266.3557
2021-08-08 05:00:00+00:00,114.43,5514,80661,30056.133,9520.79,20225.062,12843.871,1527.0739,31073.717,78.96954,1275.4934
2021-08-08 06:00:00+00:00,108.53,20630,74116,30695.04,9516.128,20218.592,14794.062,1542.8213,31143.354,77.35416,1271.4191
2021-08-08 07:00:00+00:00,93.08,42387,80045,26618.748,9537.413,20220.855,15681.663,1527.632,31037.17,77.154884,1265.9502
2021-08-08 08:00:00+00:00,82.65,62673,87331,29802.66,9457.997,20225.127,15823.03,1541.2274,30990.979,73.81934,1282.6106
2021-08-08 09:00:00+00:00,76.15,78188,92713,26564.584,9407.499,20234.111,14716.637,1537.8142,30814.338,72.229675,1290.042
2021-08-08 10:00:00+00:00,74.64,87662,97034,24861.867,9373.238,20207.07,14492.86,1548.5386,30973.82,70.12352,1289.7488
2021-08-08 11:00:00+00:00,75.61,91271,98882,27191.033,9267.862,20194.805,13878.459,1555.6183,30962.916,67.780235,1289.9154
2021-08-08 12:00:00+00:00,78.77,89337,98559,27222.271,9348.309,20124.434,13702.728,1564.4187,30868.914,67.13051,1290.0488
2021-08-08 13:00:00+00:00,82.46,83850,98093,26788.404,9389.603,20192.322,14322.198,1547.1844,30920.838,66.27983,1278.2487
2021-08-08 14:00:00+00:00,85.61,73850,96228,31396.627,9450.8,20162.549,15588.87,1556.45,31041.646,65.557884,1284.6937
2021-08-08 15:00:00+00:00,87.64,59197,94331,33660.492,9536.631,20282.803,16605.99,1565.7269,31296.098,65.40341,1281.3575
2021-08-08 16:00:00+00:00,93.92,41855,91365,35512.38,9591.795,20249.662,18665.129,1560.9431,31259.172,66.045135,1273.143
2021-08-08 17:00:00+00:00,117.02,23169,91300,39587.152,9696.724,20286.818,20782.98,1548.9647,31274.146,66.936905,1276.0377
2021-08-08 18:00:00+00:00,143.27,7957,80992,40619.48,9652.747,20246.857,21529.883,1545.6439,31447.322,67.65575,1250.2146
2021-08-08 19:00:00+00:00,152.98,1034,77304,41183.68,9576.0205,20234.824,21745.008,1557.1584,31347.639,70.56212,1268.9734
2021-08-08 20:00:00+00:00,145.87,0,78980,40507.656,9748.565,20255.043,21166.527,1556.0369,31338.916,72.87155,1272.915
2021-08-08 21:00:00+00:00,143.93,0,82595,38345.32,9726.934,20231.234,20310.484,1550.8326,31247.475,74.566246,1277.9076
2021-08-08 22:00:00+00:00,133.6,0,83950,36560.117,9588.036,20232.496,19314.156,1559.955,31055.707,75.027565,1262.5209
2021-08-08 23:00:00+00:00,127.53,0,81668,37746.664,9496.229,20155.277,18032.734,1558.22,30940.496,77.52465,1281.5402
2021-08-09 00:00:00+00:00,228.8,0,83541,23786.824,8654.316,20141.395,8659.092,1460.1372,29296.852,80.325,1222.9547
2021-08-09 01:00:00+00:00,130.28,0,82951,22217.455,8666.256,20107.29,8242.497,1449.4292,29275.68,80.071686,1224.9023
2021-08-09 02:00:00+00:00,136.78,0,80659,23004.252,8635.513,20200.508,8024.0977,1464.1387,29061.012,80.96466,1241.0504
2021-08-09 03:00:00+00:00,145.28,0,77437,25693.18,8692.636,20156.982,9138.377,1450.7958,29402.453,80.342255,1250.4017
2021-08-09 04:00:00+00:00,166.51,298,74605,25025.803,8715.438,20160.504,10918.36,1453.4872,29389.006,80.88002,1258.7527
2021-08-09 05:00:00+00:00,197.48,5999,71435,30468.012,8771.174,20171.002,12537.368,1425.7965,29310.348,78.94396,1265.4653
2021-08-09 06:00:00+00:00,196.56,23367,64990,32509.863,8797.256,20189.346,14449.023,1453.4463,29401.725,77.33287,1262.5173
2021-08-09 07:00:00+00:00,182.8,49483,59302,30816.396,8814.902,20188.766,15192.505,1425.4296,29300.414,77.13889,1255.6602
2021-08-09 08:00:00+00:00,164.35,76438,59227,34674.926,8778.135,20215.59,15285.13,1443.9524,29345.904,73.79423,1275.4174
2021-08-09 09:00:00+00:00,148.43,95702,62752,31603.566,8710.678,20201.607,14070.918,1436.4292,29121.008,72.209564,1278.6503
2021-08-09 10:00:00+00:00,131.52,104813,66665,31965.158,8645.0625,20202.18,14023.897,1454.3972,29299.494,70.11778,1278.7554
2021-08-09 11:00:00+00:00,117.12,105499,69526,30957.883,8498.371,20191.176,13412.696,1460.1545,29246.605,67.77231,1279.0972
2021-08-09 12:00:00+00:00,115.94,99747,70293,31939.918,8598.48,20088.13,13401.28,1471.183,29200.13,67.11504,1280.8568
2021-08-09 13:00:00+00:00,124.3,89776,69135,29576.996,8646.172,20161.865,14192.156,1446.7301,29236.672,66.27527,1267.8314
2021-08-09 14:00:00+00:00,142.85,76639,65331,32971.848,8707.533,20120.49,15579.098,1458.2811,29300.783,65.55254,1275.05
2021-08-09 15:00:00+00:00,173.26,60177,59688,33866.156,8785.781,20233.027,16356.404,1472.9056,29492.305,65.408676,1268.7327
2021-08-09 16:00:00+00:00,202.05,40532,53558,35485.035,8904.281,20183.203,18304.697,1462.2106,29482.102,66.04973,1263.407
2021-08-09 17:00:00+00:00,234.29,21595,47072,40362.01,9033.604,20225.973,20326.805,1447.8907,29486.379,66.939766,1267.1567
2021-08-09 18:00:00+00:00,271.14,7191,41411,40821.367,9014.272,20184.326,20952.713,1446.5128,29701.95,67.6771,1240.8582
2021-08-09 19:00:00+00:00,284.19,822,37549,41392.527,8911.571,20183.516,21084.637,1468.7717,29614.557,70.58118,1265.3641
2021-08-09 20:00:00+00:00,281.51,0,37018,40933.21,9025.643,20204.33,20570.955,1473.4462,29489.348,72.88327,1270.7959
2021-08-09 21:00:00+00:00,274.67,0,39320,37380.383,8966.838,20183.281,19717.576,1460.4628,29414.37,74.579094,1281.768
2021-08-09 22:00:00+00:00,266.81,0,41656,35434.996,8835.123,20188.453,18883.984,1484.3217,29319.102,75.0464,1267.536
2021-08-09 23:00:00+00:00,266.09,0,42134,34218.8,8723.765,20106.584,17566.488,1489.9048,29166.094,77.52581,1288.8948
2021-08-10 00:00:00+00:00,332.84,0,41360,46100.496,8765.381,20060.336,8169.532,1567.0662,31805.564,81.763,1234.3577
2021-08-10 01:00:00+00:00,265.88,0,40589,44050.73,8730.641,20080.547,7965.829,1582.0211,31788.943,82.78777,1228.9235
2021-08-10 02:00:00+00:00,269.88,0,39652,42798.234,8727.459,20067.262,8537.242,1591.2579,31591.443,82.94614,1243.0104
2021-08-10 03:00:00+00:00,281.88,0,38915,42896.277,8816.775,20058.111,9607.466,1588.1412,31867.498,83.0213,1258.0852
2021-08-10 04:00:00+00:00,288.06,302,38646,46074.094,8877.683,20092.674,10880.908,1605.2234,31954.543,82.792076,1261.6276
2021-08-10 05:00:00+00:00,289.38,5116,37666,50176.145,8969.944,20068.662,13345.541,1595.5126,31846.957,80.704506,1267.4392
2021-08-10 06:00:00+00:00,275.75,19470,34145,54440.344,9036.13,20074.172,15017.823,1602.4766,31898.047,79.37832,1261.4474
2021-08-10 07:00:00+00:00,257.94,39179,29487,57253.617,9111.221,20106.969,16102.149,1589.1395,31864.605,78.82039,1265.148
2021-08-10 08:00:00+00:00,235.62,59735,28049,56902.965,9058.395,20108.154,16884.725,1593.826,31781.58,75.7459,1279.4457
2021-08-10 09:00:00+00:00,216.22,76659,29857,54764.98,8938.997,20045.316,16033.102,1587.2766,31592.059,74.602196,1290.6715
2021-08-10 10:00:00+00:00,199.81,87867,32713,51616.207,8901.527,20069.518,15522.558,1595.8237,31596.656,73.27751,1287.1096
2021-08-10 11:00:00+00:00,188.76,94021,34714,48406.76,8674.223,20028.816,15220.104,1598.2744,31578.994,70.957726,1289.8949
2021-08-10 12:00:00+00:00,181.43,95903,36511,45319.63,8682.728,19913.06,14275.6045,1614.0453,31402.508,70.63023,1285.7262
2021-08-10 13:00:00+00:00,180.95,93159,38058,44688.633,8712.827,20041.855,14587.22,1605.5636,31301.281,70.67215,1281.0865
2021-08-10 14:00:00+00:00,193.48,84607,38257,44383.906,8786.647,19988.006,14259.8955,1618.7621,31360.682,69.30363,1289.4843
2021-08-10 15:00:00+00:00,214.84,69236,37288,46807.22,8825.74,20147.732,14996.497,1630.8074,31490.191,69.21125,1284.3972
2021-08-10 16:00:00+00:00,250.83,47997,34064,51025.54,9030.472,20110.86,16913.945,1623.6719,31489.652,70.7277,1280.2518
2021-08-10 17:00:00+00:00,294.98,25206,28319,54034.027,9197.362,20122.63,17037.26,1601.5027,31389.758,71.155754,1274.4894
2021-08-10 18:00:00+00:00,339.33,8022,21166,57309.406,9136.788,20102.363,18219.742,1582.6859,31534.84,73.32334,1254.8464
2021-08-10 19:00:00+00:00,357.9,843,16471,58643.145,9031.728,20058.125,17900.324,1576.8678,31505.867,75.12397,1258.4596
2021-08-10 20:00:00+00:00,361.18,0,15642,56875.207,9103.887,20097.07,16775.492,1558.135,31422.498,77.78455,1261.7014
2021-08-10 21:00:00+00:00,361.11,0,16311,54971.594,9041.963,20113.713,16341.195,1556.8159,31368.424,79.245224,1263.5862
2021-08-10 22:00:00+00:00,359.95,0,16586,50988.113,8782.74,20092.799,15028.216,1563.1422,31188.664,80.37102,1252.1348
2021-08-10 23:00:00+00:00,360.06,0,16526,47295.6,8660.307,19967.816,13757.197,1558.527,31139.799,81.05655,1259.5306
2021-08-11 00:00:00+00:00,361.95,0,16891,59802.18,9060.3125,19789.63,10728.151,1620.9011,31850.293,81.749916,1225.8097
2021-08-11 01:00:00+00:00,348.89,0,16666,57539.31,9023.815,19810.63,10337.562,1635.8334,31834.486,82.76638,1217.2869
2021-08-11 02:00:00+00:00,346.56,0,15697,56310.324,8996.693,19804.002,10778.169,1660.3381,31640.25,82.92073,1231.6969
2021-08-11 03:00:00+00:00,353.94,0,14674,56136.7,9062.627,19795.537,11661.471,1673.5737,31917.904,82.99921,1247.2904
2021-08-11 04:00:00+00:00,359.92,226,13690,58871.19,9106.885,19827.86,12756.871,1673.0781,32005.535,82.76304,1252.2543
