,UTC time,carbon_intensity,carbon_from_src_forecasts,avg_solar_production_forecast,avg_wind_production_forecast,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_other_production_forecast
73,2021-07-04 01:00:00,382.62,373.37,1727.894,5052.099,11646.968,28813.473,4976.573,90.168724,86.4505
74,2021-07-04 02:00:00,388.78,382.05,467.38538,5552.281,12051.984,26910.373,4974.205,79.622696,0.0
75,2021-07-04 03:00:00,386.98,385.92,0.0,5525.561,11968.77,25314.238,4969.139,78.06452,31.299356
76,2021-07-04 04:00:00,386.08,379.03,0.0,5966.548,11486.355,23761.545,4965.266,68.45893,40.106552
77,2021-07-04 05:00:00,387.59,371.57,0.0,6101.708,10720.813,22002.102,4970.544,61.949524,35.96095
78,2021-07-04 06:00:00,382.82,369.47,0.0,5744.335,10140.592,20471.12,4956.2275,60.856537,24.864723
79,2021-07-04 07:00:00,385.47,363.72,0.0,5800.157,9595.901,19248.787,4948.4297,65.7961,45.878696
80,2021-07-04 08:00:00,394.12,363.52,0.0,5204.906,9037.973,18337.346,4937.6113,68.253845,44.82473
81,2021-07-04 09:00:00,397.17,365.59,0.0,4871.3975,8920.079,18299.906,4943.3916,60.25029,53.741947
82,2021-07-04 10:00:00,401.56,371.34,0.0,4270.7134,8938.559,18920.271,4959.871,56.85695,0.0
83,2021-07-04 11:00:00,402.51,375.72,0.0,4085.2192,9187.44,19501.217,4943.2134,77.661766,10.973371
84,2021-07-04 12:00:00,406.51,381.15,132.35336,3534.5269,9352.598,20610.775,4964.495,92.14458,59.849426
85,2021-07-04 13:00:00,401.34,382.68,526.4062,3487.761,9903.267,21577.004,4961.4365,96.40798,45.197903
86,2021-07-04 14:00:00,387.23,383.4,1660.9613,2683.8367,10375.985,23241.355,4969.7544,104.50554,78.217865
87,2021-07-04 15:00:00,373.98,375.63,3171.3145,2580.54,10908.625,25378.857,4947.7915,122.03438,75.66352
88,2021-07-04 16:00:00,369.83,373.26,4057.2168,2225.089,11166.255,27986.752,4960.149,129.36996,87.2132
89,2021-07-04 17:00:00,374.34,375.37,4413.0205,2533.574,12118.301,30231.273,4968.8013,125.083015,104.069984
90,2021-07-04 18:00:00,375.69,381.49,4449.634,2387.5361,12943.731,32545.117,4954.125,126.74036,109.39763
91,2021-07-04 19:00:00,374.98,381.5,4517.0527,2855.4019,13530.013,34272.965,4956.6147,116.768684,110.09813
92,2021-07-04 20:00:00,370.71,380.24,4323.866,3077.5845,13423.827,35470.543,4966.28,118.81034,69.13368
93,2021-07-04 21:00:00,363.41,379.84,4291.3286,3454.882,13703.272,36091.62,4968.837,114.33778,97.65435
94,2021-07-04 22:00:00,355.73,376.46,4093.8677,4102.953,13587.496,35848.395,4967.9976,111.73499,92.759514
95,2021-07-04 23:00:00,349.02,370.97,3897.6084,4674.4785,13041.524,34778.992,4944.604,117.2168,88.81793
96,2021-07-05 00:00:00,337.18,343.36,3847.7146,7174.268,11336.616,29439.318,4968.2188,89.32483,58.286453
97,2021-07-05 01:00:00,327.86,352.62,1954.1368,7611.991,11397.469,28196.504,4964.538,81.43816,86.4505
98,2021-07-05 02:00:00,342.87,364.66,402.90067,7881.4634,11923.005,26414.482,4964.0034,64.168015,0.0
99,2021-07-05 03:00:00,345.82,369.13,0.0,7645.545,11885.772,24920.719,4960.2515,55.89899,31.299356
100,2021-07-05 04:00:00,342.8,363.62,0.0,7945.5376,11473.475,23435.879,4956.3457,40.02458,40.106552
101,2021-07-05 05:00:00,340.57,360.13,0.0,7588.14,10773.311,21772.186,4963.8013,27.731335,35.96095
102,2021-07-05 06:00:00,345.59,360.11,0.0,7009.84,10270.771,20296.068,4946.327,21.02181,24.864723
103,2021-07-05 07:00:00,351.99,355.74,0.0,6961.9707,9783.513,19133.336,4937.771,13.47286,45.878696
104,2021-07-05 08:00:00,363.07,356.47,0.0,6245.7744,9240.229,18261.797,4925.412,9.162463,44.82473
105,2021-07-05 09:00:00,367.62,360.52,17.563677,5672.5444,9129.231,18208.602,4932.666,3.8364685,53.741947
106,2021-07-05 10:00:00,376.67,367.06,0.0,5016.195,9169.583,18802.395,4950.738,0.0,0.0
107,2021-07-05 11:00:00,382.81,368.92,0.0,5051.277,9384.374,19339.012,4930.8525,28.312828,10.973371
108,2021-07-05 12:00:00,389.1,376.02,0.0,4410.1113,9506.073,20385.154,4952.65,50.038967,59.849426
109,2021-07-05 13:00:00,390.98,374.5,830.73035,4298.8643,10087.787,21300.518,4948.3926,74.28315,45.197903
110,2021-07-05 14:00:00,392.55,371.59,2433.8147,3503.9773,10572.953,22853.555,4959.384,99.18038,78.217865
111,2021-07-05 15:00:00,385.62,363.74,4152.383,3378.4565,11127.829,24876.795,4938.823,125.12733,75.66352
112,2021-07-05 16:00:00,376.4,361.86,5043.531,3047.5168,11378.016,27367.926,4950.1045,145.28937,87.2132
113,2021-07-05 17:00:00,372.27,365.32,5408.996,3230.8171,12317.815,29514.748,4958.807,147.37001,104.069984
114,2021-07-05 18:00:00,370.72,371.75,5427.4893,3074.0933,13090.352,31727.482,4941.957,138.15553,109.39763
115,2021-07-05 19:00:00,370.8,374.61,5434.601,3148.1707,13609.341,33378.727,4943.017,123.36632,110.09813
116,2021-07-05 20:00:00,363.21,371.22,5318.0195,3557.7397,13392.718,34522.76,4954.2314,120.12984,69.13368
117,2021-07-05 21:00:00,356.01,370.81,5283.583,3947.4045,13643.69,35084.5,4957.135,109.176315,97.65435
118,2021-07-05 22:00:00,352.5,369.02,5040.0645,4342.0483,13493.109,34816.438,4956.133,101.31757,92.759514
119,2021-07-05 23:00:00,346.39,364.3,4779.0215,4806.743,12929.739,33760.58,4933.3794,105.02786,88.81793
120,2021-07-06 00:00:00,345.77,340.38,3726.887,6719.6035,10325.951,31495.74,4973.5103,89.94334,58.286453
121,2021-07-06 01:00:00,355.81,346.82,2360.5867,7070.13,10436.625,30105.734,4992.0312,80.61217,86.4505
122,2021-07-06 02:00:00,373.56,357.4,907.57855,7179.5444,10775.353,28213.566,4983.1655,61.991787,0.0
123,2021-07-06 03:00:00,378.38,364.35,0.0,7022.41,10697.432,26573.129,4971.3955,53.0266,31.299356
124,2021-07-06 04:00:00,377.73,358.48,0.0,7244.91,10179.402,25141.598,4953.0674,36.296627,40.106552
125,2021-07-06 05:00:00,381.73,355.14,0.0,6752.7197,9399.432,23494.469,4943.364,24.907196,35.96095
126,2021-07-06 06:00:00,383.32,352.31,0.0,6285.9834,8750.6045,22132.416,4949.4106,17.867876,24.864723
127,2021-07-06 07:00:00,385.29,350.07,0.0,6130.0063,8433.554,20919.975,4955.579,11.0227785,45.878696
128,2021-07-06 08:00:00,389.59,350.76,0.0,5518.683,8021.028,19889.523,4952.888,6.302978,44.82473
129,2021-07-06 09:00:00,394.17,355.95,0.0,5069.8438,8113.8545,19677.645,4947.384,2.420927,53.741947
130,2021-07-06 10:00:00,401.71,363.87,0.0,4429.694,8306.584,20134.09,4953.007,0.0,0.0
131,2021-07-06 11:00:00,412.06,366.43,0.0,4624.4775,8751.809,20440.139,4953.7437,27.068031,10.973371
132,2021-07-06 12:00:00,414.9,373.87,89.602196,3926.5933,8935.717,21293.633,4974.8438,49.69007,59.849426
133,2021-07-06 13:00:00,412.47,375.5,258.83356,3893.2798,9283.784,22176.531,4979.532,74.23408,45.197903
134,2021-07-06 14:00:00,400.99,374.45,1251.2845,3234.8972,9523.942,23539.404,4983.4565,99.15446,78.217865
135,2021-07-06 15:00:00,397.22,364.17,2975.3884,3169.4258,9894.637,25403.95,4935.0747,124.98488,75.66352
136,2021-07-06 16:00:00,387.54,358.86,4152.8784,2896.7927,10058.649,27793.092,4965.9087,143.80429,87.2132
137,2021-07-06 17:00:00,376.96,362.4,4523.312,3025.2446,10910.925,29775.217,4961.8994,146.34727,104.069984
138,2021-07-06 18:00:00,370.65,369.18,4608.0396,2802.0115,11686.195,31710.643,4956.057,136.86595,109.39763
139,2021-07-06 19:00:00,363.83,371.7,4654.7515,2876.836,12170.672,32956.613,4969.794,123.01748,110.09813
140,2021-07-06 20:00:00,358.58,373.01,4415.0327,3042.6018,12323.7705,33982.277,4970.797,120.7842,69.13368
141,2021-07-06 21:00:00,357.65,372.83,4413.678,3435.1182,12660.079,34497.64,4978.781,109.89989,97.65435
142,2021-07-06 22:00:00,358.61,370.87,4289.2036,3777.3853,12546.931,34106.688,4967.5317,102.39637,92.759514
143,2021-07-06 23:00:00,360.37,367.74,4043.6304,4117.5107,12147.503,32953.85,4942.96,105.69467,88.81793
144,2021-07-07 00:00:00,360.77,348.97,4015.615,5299.8125,10373.481,35415.684,4980.2964,94.70086,58.286453
145,2021-07-07 01:00:00,374.61,360.03,2349.0317,5228.8394,10506.047,33889.09,4998.7427,85.11907,86.4505
146,2021-07-07 02:00:00,394.54,372.56,731.71106,5319.6885,10890.38,31748.586,4989.9385,65.12813,0.0
147,2021-07-07 03:00:00,398.38,379.79,0.0,5062.0225,10838.255,29749.318,4977.8516,59.61663,31.299356
148,2021-07-07 04:00:00,400.95,375.55,0.0,5170.8804,10316.192,27971.197,4959.6523,38.14356,40.106552
149,2021-07-07 05:00:00,404.34,370.63,0.0,4987.0786,9510.24,26152.441,4949.718,29.861477,35.96095
150,2021-07-07 06:00:00,403.93,367.67,0.0,4627.23,8843.725,24424.922,4955.5806,22.822578,24.864723
151,2021-07-07 07:00:00,407.72,364.39,0.0,4630.0015,8498.723,23111.98,4961.9277,17.3588,45.878696
152,2021-07-07 08:00:00,415.57,366.58,0.0,3908.3315,8059.4673,22049.215,4959.079,12.810483,44.82473
153,2021-07-07 09:00:00,420.45,369.29,0.0,3718.1682,8137.863,21717.756,4953.669,9.946398,53.741947
154,2021-07-07 10:00:00,423.36,375.28,0.0,3272.1501,8335.887,21926.135,4959.043,5.9373264,0.0
155,2021-07-07 11:00:00,423.23,379.71,0.0,3273.9053,8808.133,22177.102,4959.6567,26.283842,10.973371
156,2021-07-07 12:00:00,419.85,384.79,0.0,2930.787,9026.514,22699.383,4980.902,46.728424,59.849426
157,2021-07-07 13:00:00,413.84,382.29,575.5344,2947.155,9424.848,23535.7,4985.4795,69.98372,45.197903
158,2021-07-07 14:00:00,390.6,374.33,1968.2025,2708.1697,9706.413,24700.756,4989.717,90.65199,78.217865
159,2021-07-07 15:00:00,381.7,365.37,3693.9727,2536.6184,10105.517,26469.344,4940.987,121.95684,75.66352
160,2021-07-07 16:00:00,380.92,359.76,4774.8286,2401.1064,10264.989,28651.846,4971.849,139.83224,87.2132
161,2021-07-07 17:00:00,380.77,362.55,5153.828,2616.5117,11123.812,30708.12,4967.9634,149.04527,104.069984
162,2021-07-07 18:00:00,375.36,368.28,5221.1675,2536.9111,11890.146,32601.756,4961.893,139.85126,109.39763
163,2021-07-07 19:00:00,375.42,368.87,5302.299,2872.6375,12369.953,33774.195,4975.4663,130.80739,110.09813
164,2021-07-07 20:00:00,373.42,370.85,5049.887,2890.0679,12471.47,34982.797,4976.74,127.397804,69.13368
165,2021-07-07 21:00:00,372.16,370.82,5059.7666,3230.1772,12782.102,35557.273,4984.5645,115.703316,97.65435
166,2021-07-07 22:00:00,371.71,367.67,4897.5454,3783.0789,12638.351,35137.438,4973.5054,107.64719,92.759514
167,2021-07-07 23:00:00,369.69,364.4,4616.081,4148.753,12205.629,33915.27,4948.364,110.62283,88.81793
168,2021-07-08 00:00:00,375.9,354.04,3826.4329,5255.529,10924.077,35330.94,4985.1104,88.81076,58.286453
169,2021-07-08 01:00:00,389.75,366.92,1935.373,5208.415,11102.533,33974.53,5003.248,81.2576,86.4505
170,2021-07-08 02:00:00,405.09,378.87,416.53955,5376.1035,11527.085,31817.727,4994.602,63.38186,0.0
171,2021-07-08 03:00:00,403.12,383.66,0.0,5218.7417,11518.377,29708.498,4982.2324,56.092186,31.299356
172,2021-07-08 04:00:00,401.03,379.39,0.0,5374.194,11001.585,27520.896,4964.3774,38.151505,40.106552
173,2021-07-08 05:00:00,400.58,374.16,0.0,5248.962,10175.594,25525.318,4954.415,25.799452,35.96095
174,2021-07-08 06:00:00,395.47,370.52,0.0,4982.3594,9495.021,23245.541,4959.893,20.015087,24.864723
175,2021-07-08 07:00:00,388.79,366.85,0.0,4986.3438,9100.319,21860.172,4966.1743,13.684577,45.878696
176,2021-07-08 08:00:00,387.94,367.91,0.0,4320.625,8585.633,20909.264,4963.129,9.850161,44.82473
177,2021-07-08 09:00:00,384.26,369.68,13.532375,4178.4624,8626.878,20624.098,4957.9824,6.666257,53.741947
178,2021-07-08 10:00:00,386.4,375.42,0.0,3728.8577,8778.113,20714.514,4963.2217,1.2772856,0.0
179,2021-07-08 11:00:00,383.91,378.1,0.0,3822.0273,9167.312,21165.057,4963.556,25.714127,10.973371
180,2021-07-08 12:00:00,388.14,384.05,0.0,3377.7173,9361.207,21483.467,4984.925,45.362988,59.849426
181,2021-07-08 13:00:00,387.77,381.64,637.9689,3354.535,9788.193,22181.312,4989.298,68.15612,45.197903
182,2021-07-08 14:00:00,370.18,372.54,2150.8696,3161.5508,10106.145,23229.96,4993.7905,89.18855,78.217865
183,2021-07-08 15:00:00,364.07,363.09,3882.7542,3116.5073,10558.105,24933.803,4945.072,116.01242,75.66352
184,2021-07-08 16:00:00,362.62,358.83,4849.7754,2876.8708,10686.737,26879.541,4975.8184,135.20145,87.2132
185,2021-07-08 17:00:00,366.74,361.54,5231.265,3182.713,11598.4795,29155.658,4972.3193,140.55998,104.069984
186,2021-07-08 18:00:00,366.81,366.95,5273.462,3199.5295,12369.647,31252.48,4965.7734,132.46265,109.39763
187,2021-07-08 19:00:00,363.15,368.12,5348.5645,3480.9849,12869.315,32815.168,4979.1216,120.07633,110.09813
188,2021-07-08 20:00:00,360.41,370.11,5192.9517,3343.177,12915.342,34438.145,4980.7764,117.32553,69.13368
189,2021-07-08 21:00:00,359.64,369.25,5212.671,3838.1274,13249.121,35233.61,4988.156,106.907875,97.65435
190,2021-07-08 22:00:00,356.99,367.72,5010.4243,4105.3525,13051.172,35175.438,4977.6143,99.44537,92.759514
191,2021-07-08 23:00:00,354.27,364.62,4754.523,4395.465,12586.445,34225.777,4951.8076,103.124,88.81793
192,2021-07-09 00:00:00,352.9,340.61,3843.3406,7027.562,10534.137,34223.836,4987.44,105.89551,58.286453
193,2021-07-09 01:00:00,357.34,351.13,1969.2083,7152.231,10646.98,32892.766,5005.497,92.88413,86.4505
194,2021-07-09 02:00:00,364.83,360.69,430.21542,7455.5215,10987.768,30691.957,4996.892,73.6007,0.0
195,2021-07-09 03:00:00,354.05,363.62,0.0,7396.6704,10937.959,28550.023,4984.425,61.667934,31.299356
196,2021-07-09 04:00:00,335.67,358.73,0.0,7493.634,10411.278,26363.549,4966.5723,38.084858,40.106552
197,2021-07-09 05:00:00,316.38,352.58,0.0,7309.049,9576.07,24270.729,4956.542,22.312216,35.96095
198,2021-07-09 06:00:00,303.21,345.57,0.0,7170.5503,8821.488,21990.936,4961.94,17.727028,24.864723
199,2021-07-09 07:00:00,301.96,342.06,0.0,6969.229,8384.445,20568.256,4968.289,17.792625,45.878696
200,2021-07-09 08:00:00,302.92,340.53,0.0,6408.6055,7846.825,19582.258,4965.1885,17.064495,44.82473
201,2021-07-09 09:00:00,305.84,341.31,89.45988,6209.291,7835.542,19360.426,4960.069,17.16229,53.741947
202,2021-07-09 10:00:00,319.84,345.73,0.0,5902.73,7931.336,19571.756,4965.247,9.614085,0.0
203,2021-07-09 11:00:00,326.8,349.47,0.0,5995.0835,8341.923,20101.812,4965.5137,26.924128,10.973371
204,2021-07-09 12:00:00,340.32,357.08,0.0,5419.6924,8566.364,20583.068,4986.934,40.2775,59.849426
205,2021-07-09 13:00:00,346.6,356.44,715.18744,5167.9697,8913.222,21281.896,4991.257,54.503357,45.197903
206,2021-07-09 14:00:00,332.86,346.84,2305.8538,5140.23,9198.877,22406.26,4995.8716,63.99393,78.217865
207,2021-07-09 15:00:00,324.8,338.07,3790.115,5478.2866,9596.33,24144.996,4947.039,94.5046,75.66352
208,2021-07-09 16:00:00,333.07,338.47,4568.19,5098.007,9848.879,26170.115,4977.807,120.12513,87.2132
209,2021-07-09 17:00:00,339.39,342.0,4868.913,5563.2246,10750.7,28433.053,4974.322,131.88438,104.069984
210,2021-07-09 18:00:00,341.9,345.05,4958.5317,6132.8047,11565.636,30637.72,4967.662,138.55139,109.39763
211,2021-07-09 19:00:00,339.17,347.33,5138.7017,6271.751,12072.291,32342.258,4980.9707,135.68536,110.09813
212,2021-07-09 20:00:00,329.56,349.25,5103.3574,6327.9287,12311.536,34050.64,4982.719,133.03009,69.13368
213,2021-07-09 21:00:00,322.84,345.51,5136.4785,7468.2593,12645.584,35056.65,4990.027,124.9249,97.65435
214,2021-07-09 22:00:00,317.81,348.02,4961.7573,7066.1836,12533.032,35234.574,4979.5527,115.44027,92.759514
215,2021-07-09 23:00:00,313.3,344.59,4780.0576,7427.145,12173.483,34510.055,4953.566,118.61281,88.81793
216,2021-07-10 00:00:00,316.56,308.0,3904.4465,10390.711,9991.598,23209.549,4990.669,99.364395,58.286453
217,2021-07-10 01:00:00,331.42,313.28,1898.3607,11306.516,9966.143,22207.547,5008.524,90.03254,86.4505
218,2021-07-10 02:00:00,353.5,317.32,422.48557,12170.5625,10208.663,20679.879,5000.039,81.27335,0.0
219,2021-07-10 03:00:00,354.29,315.45,0.0,12505.926,10077.567,19283.625,4987.375,68.59087,31.299356
220,2021-07-10 04:00:00,338.67,304.24,0.0,13163.293,9553.08,17757.047,4969.7266,51.64575,40.106552
221,2021-07-10 05:00:00,320.2,294.69,0.0,13013.848,8760.041,16202.149,4959.6626,33.32176,35.96095
222,2021-07-10 06:00:00,295.2,281.47,0.0,13349.523,8035.1343,14781.104,4964.8057,20.703196,24.864723
223,2021-07-10 07:00:00,282.53,273.18,37.12077,13455.657,7626.7314,13655.3955,4971.1445,17.221294,45.878696
224,2021-07-10 08:00:00,295.66,265.06,7.6045237,13561.756,7191.4062,12807.933,4967.9194,14.727943,44.82473
225,2021-07-10 09:00:00,309.25,267.36,4.162489,13219.961,7178.6455,12787.447,4962.9624,10.722329,53.741947
226,2021-07-10 10:00:00,322.08,272.51,0.0,12897.382,7302.313,13453.163,4968.037,10.43785,0.0
227,2021-07-10 11:00:00,328.33,278.28,0.0,13150.641,7777.732,14126.012,4968.12,12.250351,10.973371
228,2021-07-10 12:00:00,335.17,285.81,0.0,12839.179,8033.768,15125.003,4989.6323,16.355673,59.849426
229,2021-07-10 13:00:00,336.25,288.83,469.43137,12694.573,8375.595,15894.588,4993.8096,17.39795,45.197903
230,2021-07-10 14:00:00,317.87,285.03,1915.3438,12784.455,8700.558,17250.895,4998.6123,22.680355,78.217865
231,2021-07-10 15:00:00,315.91,284.68,3690.339,12347.661,9148.319,18956.422,4949.7495,45.890793,75.66352
232,2021-07-10 16:00:00,318.48,285.78,4685.008,12473.447,9598.041,21037.205,4980.4624,75.31505,87.2132
